Input Graph: 
{ X: 645.0; Y: 474.0 }
{ X: 71.0; Y: 399.0 }
{ X: 178.0; Y: 651.0 }
{ X: 428.0; Y: 176.0 }
{ X: 285.0; Y: 965.0 }
{ X: 789.0; Y: 599.0 }
{ X: 263.0; Y: 536.0 }
{ X: 802.0; Y: 35.0 }
{ X: 988.0; Y: 94.0 }
{ X: 278.0; Y: 6.0 }
{ X: 957.0; Y: 326.0 }
{ X: 101.0; Y: 552.0 }
{ X: 598.0; Y: 841.0 }
{ X: 64.0; Y: 721.0 }
{ X: 832.0; Y: 16.0 }
{ X: 426.0; Y: 945.0 }
{ X: 319.0; Y: 35.0 }
{ X: 606.0; Y: 722.0 }
{ X: 12.0; Y: 578.0 }
{ X: 982.0; Y: 756.0 }
{ X: 179.0; Y: 287.0 }
{ X: 332.0; Y: 888.0 }
{ X: 437.0; Y: 281.0 }
{ X: 195.0; Y: 101.0 }
{ X: 206.0; Y: 393.0 }
{ X: 70.0; Y: 348.0 }
{ X: 823.0; Y: 568.0 }
{ X: 223.0; Y: 351.0 }
{ X: 620.0; Y: 150.0 }
{ X: 664.0; Y: 189.0 }
{ X: 366.0; Y: 564.0 }
{ X: 476.0; Y: 6.0 }
{ X: 625.0; Y: 761.0 }
{ X: 934.0; Y: 596.0 }
{ X: 606.0; Y: 360.0 }
{ X: 888.0; Y: 879.0 }
{ X: 569.0; Y: 295.0 }
{ X: 636.0; Y: 351.0 }
{ X: 627.0; Y: 224.0 }
{ X: 141.0; Y: 693.0 }
{ X: 224.0; Y: 323.0 }
{ X: 894.0; Y: 417.0 }
{ X: 714.0; Y: 241.0 }
{ X: 457.0; Y: 828.0 }
{ X: 506.0; Y: 442.0 }
{ X: 856.0; Y: 871.0 }
{ X: 453.0; Y: 166.0 }
{ X: 582.0; Y: 777.0 }
{ X: 372.0; Y: 198.0 }
{ X: 414.0; Y: 580.0 }
{ X: 889.0; Y: 124.0 }
{ X: 170.0; Y: 912.0 }
{ X: 80.0; Y: 382.0 }
{ X: 628.0; Y: 165.0 }
{ X: 418.0; Y: 462.0 }
{ X: 344.0; Y: 852.0 }
{ X: 891.0; Y: 180.0 }
{ X: 198.0; Y: 581.0 }
{ X: 845.0; Y: 448.0 }
{ X: 243.0; Y: 849.0 }
{ X: 761.0; Y: 644.0 }
{ X: 713.0; Y: 760.0 }
{ X: 68.0; Y: 887.0 }
{ X: 425.0; Y: 67.0 }
{ X: 767.0; Y: 26.0 }
{ X: 407.0; Y: 987.0 }
{ X: 44.0; Y: 702.0 }
{ X: 333.0; Y: 879.0 }
{ X: 711.0; Y: 827.0 }
{ X: 53.0; Y: 977.0 }
{ X: 914.0; Y: 370.0 }
{ X: 219.0; Y: 113.0 }
{ X: 927.0; Y: 843.0 }
{ X: 543.0; Y: 639.0 }
{ X: 808.0; Y: 150.0 }
{ X: 798.0; Y: 315.0 }
{ X: 553.0; Y: 556.0 }
{ X: 122.0; Y: 0.0 }
{ X: 532.0; Y: 110.0 }
{ X: 748.0; Y: 860.0 }
{ X: 11.0; Y: 252.0 }
{ X: 848.0; Y: 648.0 }
{ X: 216.0; Y: 527.0 }
{ X: 120.0; Y: 173.0 }
{ X: 359.0; Y: 287.0 }
{ X: 119.0; Y: 564.0 }
{ X: 442.0; Y: 500.0 }
{ X: 190.0; Y: 516.0 }
{ X: 331.0; Y: 784.0 }
{ X: 361.0; Y: 535.0 }
{ X: 740.0; Y: 2.0 }
{ X: 690.0; Y: 365.0 }
{ X: 361.0; Y: 323.0 }
{ X: 139.0; Y: 726.0 }
{ X: 324.0; Y: 308.0 }
{ X: 64.0; Y: 506.0 }
{ X: 463.0; Y: 277.0 }
{ X: 490.0; Y: 52.0 }
{ X: 324.0; Y: 287.0 }
{ X: 164.0; Y: 394.0 }
{ X: 759.0; Y: 561.0 }
{ X: 256.0; Y: 669.0 }
{ X: 370.0; Y: 886.0 }
{ X: 154.0; Y: 798.0 }
{ X: 735.0; Y: 852.0 }
{ X: 307.0; Y: 494.0 }
{ X: 81.0; Y: 773.0 }
{ X: 374.0; Y: 724.0 }
{ X: 498.0; Y: 625.0 }
{ X: 806.0; Y: 186.0 }
{ X: 85.0; Y: 177.0 }
{ X: 708.0; Y: 144.0 }
{ X: 348.0; Y: 84.0 }
{ X: 476.0; Y: 702.0 }
{ X: 9.0; Y: 525.0 }
{ X: 152.0; Y: 357.0 }
{ X: 656.0; Y: 434.0 }
{ X: 291.0; Y: 421.0 }
{ X: 403.0; Y: 341.0 }
{ X: 238.0; Y: 47.0 }
{ X: 220.0; Y: 390.0 }
{ X: 429.0; Y: 435.0 }
{ X: 518.0; Y: 534.0 }
{ X: 419.0; Y: 962.0 }
{ X: 403.0; Y: 925.0 }
{ X: 200.0; Y: 173.0 }
{ X: 726.0; Y: 996.0 }
{ X: 249.0; Y: 828.0 }
{ X: 809.0; Y: 546.0 }
{ X: 231.0; Y: 366.0 }
{ X: 855.0; Y: 241.0 }
{ X: 181.0; Y: 694.0 }
{ X: 506.0; Y: 330.0 }
{ X: 734.0; Y: 819.0 }
{ X: 452.0; Y: 363.0 }
{ X: 155.0; Y: 6.0 }
{ X: 314.0; Y: 431.0 }
{ X: 816.0; Y: 519.0 }
{ X: 563.0; Y: 318.0 }
{ X: 152.0; Y: 87.0 }
{ X: 461.0; Y: 480.0 }
{ X: 795.0; Y: 87.0 }
{ X: 543.0; Y: 581.0 }
{ X: 246.0; Y: 950.0 }
{ X: 374.0; Y: 726.0 }
{ X: 34.0; Y: 733.0 }
{ X: 36.0; Y: 900.0 }
{ X: 866.0; Y: 102.0 }
{ X: 180.0; Y: 911.0 }
{ X: 545.0; Y: 800.0 }
{ X: 582.0; Y: 784.0 }
{ X: 665.0; Y: 27.0 }
{ X: 808.0; Y: 943.0 }
{ X: 60.0; Y: 745.0 }
{ X: 145.0; Y: 364.0 }
{ X: 477.0; Y: 498.0 }
{ X: 999.0; Y: 641.0 }
{ X: 567.0; Y: 183.0 }
{ X: 514.0; Y: 885.0 }
{ X: 308.0; Y: 431.0 }
{ X: 13.0; Y: 833.0 }
{ X: 318.0; Y: 659.0 }
{ X: 27.0; Y: 974.0 }
{ X: 400.0; Y: 348.0 }
{ X: 134.0; Y: 740.0 }
{ X: 245.0; Y: 75.0 }
{ X: 825.0; Y: 427.0 }
{ X: 927.0; Y: 912.0 }
{ X: 702.0; Y: 245.0 }
{ X: 312.0; Y: 610.0 }
{ X: 776.0; Y: 777.0 }
{ X: 875.0; Y: 644.0 }
{ X: 809.0; Y: 696.0 }
{ X: 755.0; Y: 821.0 }
{ X: 812.0; Y: 595.0 }
{ X: 498.0; Y: 22.0 }
{ X: 779.0; Y: 762.0 }
{ X: 778.0; Y: 767.0 }
{ X: 113.0; Y: 894.0 }
{ X: 903.0; Y: 873.0 }
{ X: 353.0; Y: 463.0 }
{ X: 321.0; Y: 197.0 }
{ X: 588.0; Y: 245.0 }
{ X: 261.0; Y: 674.0 }
{ X: 133.0; Y: 793.0 }
{ X: 341.0; Y: 706.0 }
{ X: 903.0; Y: 124.0 }
{ X: 866.0; Y: 564.0 }
{ X: 92.0; Y: 934.0 }
{ X: 272.0; Y: 826.0 }
{ X: 167.0; Y: 736.0 }
{ X: 449.0; Y: 612.0 }
{ X: 395.0; Y: 162.0 }
{ X: 783.0; Y: 754.0 }
{ X: 49.0; Y: 412.0 }
{ X: 941.0; Y: 685.0 }
{ X: 220.0; Y: 880.0 }
{ X: 230.0; Y: 693.0 }
{ X: 359.0; Y: 733.0 }
{ X: 556.0; Y: 739.0 }
{ X: 612.0; Y: 244.0 }
{ X: 290.0; Y: 376.0 }
{ X: 727.0; Y: 686.0 }
{ X: 9.0; Y: 603.0 }
{ X: 272.0; Y: 187.0 }
{ X: 349.0; Y: 678.0 }
{ X: 619.0; Y: 324.0 }
{ X: 8.0; Y: 120.0 }
{ X: 130.0; Y: 624.0 }
{ X: 132.0; Y: 43.0 }
{ X: 161.0; Y: 793.0 }
{ X: 181.0; Y: 367.0 }
{ X: 816.0; Y: 432.0 }
{ X: 564.0; Y: 836.0 }
{ X: 467.0; Y: 884.0 }
{ X: 380.0; Y: 539.0 }
