Input Graph: 
{ X: 0.08229472507852242; Y: 0.8710003614692993 }
{ X: 0.8919999254722057; Y: 0.6615432441394966 }
{ X: 0.11640709572988361; Y: 0.8361796005317894 }
{ X: 0.5478539791021204; Y: 0.921749193717548 }
{ X: 0.15243954454730557; Y: 0.4874501030335202 }
{ X: 0.0035346719582898256; Y: 0.9510683814243432 }
{ X: 0.8274146494942368; Y: 0.6892237158946666 }
{ X: 0.41491931095394075; Y: 0.11178751924453323 }
{ X: 0.4030472408985981; Y: 0.6106296316672212 }
{ X: 0.1803905087596368; Y: 0.5428497549093891 }
{ X: 0.9203158157472053; Y: 0.6586502818604663 }
{ X: 0.9957984189373776; Y: 0.6340061897857153 }
{ X: 0.2798153943565127; Y: 0.6182886973228106 }
{ X: 0.08520398504263216; Y: 0.9569988228429368 }
{ X: 0.7478916182539987; Y: 0.49976689609574065 }
{ X: 0.10740374758669091; Y: 0.15377461522455615 }
{ X: 0.38855585830219674; Y: 0.5927555893125264 }
{ X: 0.23823566496695292; Y: 0.2817308318861732 }
{ X: 0.9211819365623987; Y: 0.22763528709806902 }
{ X: 0.9286662985424364; Y: 0.11599174225645292 }
{ X: 0.5039838136975195; Y: 0.7437884244902817 }
{ X: 0.8386592500958024; Y: 0.9087163893484003 }
{ X: 0.9432746069925736; Y: 0.16492296186841715 }
{ X: 0.44682473992318494; Y: 0.10543771789358192 }
{ X: 0.8285069017398556; Y: 0.08142696069944366 }
{ X: 0.8358506161244685; Y: 0.5184329944440735 }
{ X: 0.09309430383476791; Y: 0.23975470829717593 }
{ X: 0.15371445981788734; Y: 0.4571253480787756 }
{ X: 0.5010141814282241; Y: 0.3388439371087427 }
{ X: 0.2506769278399781; Y: 0.31551664778093647 }
{ X: 0.5591917520978261; Y: 0.5335642204847794 }
{ X: 0.9920565489977222; Y: 0.1166516792339799 }
{ X: 0.3556652994709747; Y: 0.1451968057036649 }
{ X: 0.7467855789921074; Y: 0.5141133900676383 }
{ X: 0.8235327651690737; Y: 0.07894556387483942 }
{ X: 0.5517470406729766; Y: 0.7505496133363238 }
{ X: 0.9306794851048305; Y: 0.44847922808455387 }
{ X: 0.4518933743082617; Y: 0.07323084454664397 }
{ X: 0.2952872563971657; Y: 0.9075048676299898 }
{ X: 0.5161457963473458; Y: 0.10663940751018952 }
{ X: 0.7271246082438647; Y: 0.18837262069348848 }
{ X: 0.02907550661738878; Y: 0.682089807855916 }
{ X: 0.1946183587083541; Y: 0.34771175251211817 }
{ X: 0.35836564871726595; Y: 0.6243803114550245 }
{ X: 0.7177063158595749; Y: 0.21909774846993246 }
{ X: 0.9980547463154393; Y: 0.9954758148135657 }
{ X: 0.6864714436399166; Y: 0.5727509860053064 }
{ X: 0.2875614588895683; Y: 0.29522202978450873 }
{ X: 0.10555700817347313; Y: 0.48226627752819173 }
{ X: 0.3064903365328936; Y: 0.119090706927794 }
{ X: 0.2643632037035216; Y: 0.39837403685593276 }
{ X: 0.4452191475221019; Y: 0.7729563818061077 }
{ X: 0.33302490798193496; Y: 0.42973234646132374 }
{ X: 0.15126716024847986; Y: 0.3449041301263168 }
{ X: 0.3841707384738825; Y: 0.33075058863458173 }
{ X: 0.35144483399777515; Y: 0.7340687713108209 }
{ X: 0.34046322311330435; Y: 0.696444081765691 }
{ X: 0.04978477701773287; Y: 0.13650518522269262 }
{ X: 0.34792054009457385; Y: 0.8643201315290486 }
{ X: 0.6012538154111143; Y: 0.4880898687044771 }
{ X: 0.07501910399403333; Y: 0.023295236200095326 }
{ X: 0.16124650813032582; Y: 0.3644539181951669 }
{ X: 0.43757769112539535; Y: 0.02964354296147409 }
{ X: 0.8108596684894016; Y: 0.8379470286434174 }
{ X: 0.24942270924824028; Y: 0.42997666695742953 }
{ X: 0.8579484509868863; Y: 0.7916329483012586 }
{ X: 0.29883473828947926; Y: 0.19125461232612473 }
{ X: 0.8139632956344593; Y: 0.1903159796163718 }
{ X: 0.35077631972604095; Y: 0.6378279963755529 }
{ X: 0.5465685717069095; Y: 0.8085989807083457 }
{ X: 0.5749009573758792; Y: 0.09551162905710742 }
{ X: 0.10804200449204626; Y: 0.9159723235365292 }
{ X: 0.8993434115536878; Y: 0.742689112460684 }
{ X: 0.7394558014619605; Y: 0.41893439735534865 }
{ X: 0.7902912642395812; Y: 0.1684489297178916 }
{ X: 0.5506385763453835; Y: 0.9601430986635431 }
{ X: 0.9573376435020313; Y: 0.1377516880372459 }
{ X: 0.37591900242371734; Y: 0.4745987770338973 }
{ X: 0.48461532324189915; Y: 0.06362852332192681 }
{ X: 0.30565030843164775; Y: 0.7028583313496661 }
{ X: 0.8877119672895613; Y: 0.6864108526346124 }
{ X: 0.39351617585588217; Y: 0.16128053840407808 }
{ X: 0.5963666594161626; Y: 0.45999149686113383 }
{ X: 0.03961804508259448; Y: 0.06930266601698121 }
{ X: 0.36294772670957787; Y: 0.14511668928521082 }
{ X: 0.549343361006999; Y: 0.7337483930203751 }
{ X: 0.09671167005056436; Y: 0.10970976728639215 }
{ X: 0.3680153168985987; Y: 0.8901668647494717 }
{ X: 0.6238436114710405; Y: 0.8362257648502378 }
{ X: 0.49132377614713996; Y: 0.5012030554026432 }
{ X: 0.8732786697986226; Y: 0.1360375242889339 }
{ X: 0.5515373793398586; Y: 0.5119993702150272 }
{ X: 0.9883048531832861; Y: 0.5708527981811155 }
{ X: 0.07949696332988199; Y: 0.06262859920450148 }
{ X: 0.8639470140207376; Y: 0.581162825818639 }
{ X: 0.4423902252405668; Y: 0.6575579021150614 }
{ X: 0.6101321866474587; Y: 0.8217220935876588 }
{ X: 0.9573076537575111; Y: 0.7921442343395314 }
{ X: 0.4406360917405898; Y: 0.20405921222878298 }
{ X: 0.6805797053564999; Y: 0.536160967952454 }
{ X: 0.4878109340825191; Y: 0.14601921645011362 }
{ X: 0.3728950690051922; Y: 0.5743557451060567 }
{ X: 0.04309444153611619; Y: 0.5283371006286559 }
{ X: 0.1402005334286094; Y: 0.20403952653639412 }
{ X: 0.7233001228788666; Y: 0.8582424788413875 }
{ X: 0.25038174913327005; Y: 0.7897070512465044 }
{ X: 0.06268882645229412; Y: 0.14009557039166365 }
{ X: 0.625725443983514; Y: 0.17468840189277335 }
{ X: 0.030821472966801045; Y: 0.9530545182815395 }
{ X: 0.5111628017573745; Y: 0.5498318621390224 }
{ X: 0.9761931934299255; Y: 0.23577379476084992 }
{ X: 0.8182941303418657; Y: 0.2792179989230944 }
{ X: 0.4956485071195642; Y: 0.2781339398222048 }
{ X: 0.645194841919431; Y: 0.18290511119696973 }
{ X: 0.7295779046806136; Y: 0.42000258048783823 }
{ X: 0.4720024247705834; Y: 0.7767057545677672 }
{ X: 0.5828956053770268; Y: 0.9570267085365683 }
{ X: 0.5322850995967345; Y: 0.9689946175111149 }
{ X: 0.37179863006032154; Y: 0.7534560453075133 }
{ X: 0.8601912737441219; Y: 0.7145477268051463 }
{ X: 0.3963070333923434; Y: 0.06199791826366008 }
{ X: 0.513380530936313; Y: 0.12541263200783548 }
{ X: 0.9385854964879624; Y: 0.05070309052173749 }
{ X: 0.47173583614031955; Y: 0.538810217178182 }
{ X: 0.18704606391086498; Y: 0.536883146845426 }
{ X: 0.711856814005293; Y: 0.04206737243144587 }
{ X: 0.5862321665834729; Y: 0.4280589369130011 }
{ X: 0.9573345553592145; Y: 0.9545812331335868 }
{ X: 0.11248396786389103; Y: 0.36994023232160367 }
{ X: 0.6048073929700379; Y: 0.7668145322494938 }
{ X: 0.9753848465253716; Y: 0.10143679849381482 }
{ X: 0.3257982053648282; Y: 0.03632216270255073 }
{ X: 0.2449891731004844; Y: 0.016700620716212256 }
{ X: 0.844332645209867; Y: 0.7408090317019261 }
{ X: 0.9048314019417366; Y: 0.4341993513651349 }
{ X: 0.3903389553534009; Y: 0.5882192144881667 }
{ X: 0.8307162480306435; Y: 0.07282110497952543 }
{ X: 0.328828783935162; Y: 0.7838563404418698 }
{ X: 0.19529034341602114; Y: 0.2350103702128522 }
{ X: 0.46485943814691777; Y: 0.7545351146978868 }
{ X: 0.7983949485984078; Y: 0.1969352696321096 }
{ X: 0.5242771221586342; Y: 0.329764221134217 }
{ X: 0.8231999945320952; Y: 0.30568615991331494 }
{ X: 0.3102417925096017; Y: 0.8799605098780449 }
{ X: 0.5181193732883839; Y: 0.2835051477504097 }
{ X: 0.03553293806052871; Y: 0.91169422345976 }
{ X: 0.3045074699294815; Y: 0.239047303788526 }
{ X: 0.33063679859666506; Y: 0.6199657161003773 }
{ X: 0.8101369430436257; Y: 0.8856727028636902 }
{ X: 0.42761470170698757; Y: 0.8975132116469395 }
{ X: 0.3284577613920101; Y: 0.46677004305760184 }
{ X: 0.019752793610932518; Y: 0.3011520844436426 }
{ X: 0.20363748921693503; Y: 0.8881113741809126 }
{ X: 0.29699296276699594; Y: 0.4751450149381712 }
{ X: 0.6413828276617628; Y: 0.5572380176413896 }
{ X: 0.6571449190103015; Y: 0.5316037427295611 }
{ X: 0.44554234524745107; Y: 0.42987780435683565 }
{ X: 0.5928796144836488; Y: 0.8879218880663688 }
{ X: 0.18049058367018078; Y: 0.7633936530645058 }
{ X: 0.25450399891146247; Y: 0.06123904296082139 }
{ X: 0.2592933377544022; Y: 0.07726319845437812 }
{ X: 0.1885168186439996; Y: 0.9199361691718522 }
{ X: 0.45765410211071755; Y: 0.8205898491058898 }
{ X: 0.7519457798467784; Y: 0.8921621614959889 }
{ X: 0.3536419452689221; Y: 0.24664498465549378 }
{ X: 0.702466068384651; Y: 0.6313917924329335 }
{ X: 0.19320050581239878; Y: 0.9944414784595517 }
{ X: 0.4642998464209077; Y: 0.6390146731473824 }
{ X: 0.6814382967783817; Y: 0.8773383892903709 }
{ X: 0.569897329228441; Y: 0.3439558044217945 }
{ X: 0.19970014696073402; Y: 0.3786769934287384 }
{ X: 0.777398779111298; Y: 0.1393270544984343 }
{ X: 0.9484201888971736; Y: 0.3544479708884378 }
{ X: 0.3638780348348081; Y: 0.8761100629995875 }
{ X: 0.5157556410323068; Y: 0.4429899320372629 }
{ X: 0.09436712207887288; Y: 0.3138703697602766 }
{ X: 0.37200230047788163; Y: 0.6817191579546592 }
{ X: 0.3666621758824131; Y: 0.028502686617086992 }
{ X: 0.789790919355817; Y: 0.8308905470754118 }
{ X: 0.03191059312258937; Y: 0.27700766233039265 }
{ X: 0.6900650980233562; Y: 0.904389879878089 }
{ X: 0.3909793926770523; Y: 0.31929959674759856 }
{ X: 0.9138402704972519; Y: 0.40755731966185493 }
{ X: 0.8666049695337389; Y: 0.6970456779021048 }
{ X: 0.41974398324265894; Y: 0.7820420972575866 }
{ X: 0.8513239522755705; Y: 0.9695362130567702 }
{ X: 0.9073374449749918; Y: 0.557688521234328 }
{ X: 0.23118532040224582; Y: 0.4065863230784529 }
{ X: 0.36621832512300734; Y: 0.7114532763481769 }
{ X: 0.08524389324783765; Y: 0.13846883937330834 }
{ X: 0.05090471899672311; Y: 0.7333538239690899 }
{ X: 0.06083491482271064; Y: 0.26287830652529476 }
{ X: 0.38150052552933367; Y: 0.8994481503547653 }
{ X: 0.9246300400535657; Y: 0.40892641101285343 }
{ X: 0.27014188741583545; Y: 0.25184579571637966 }
{ X: 0.7894744169478057; Y: 0.25816860503576466 }
{ X: 0.37322510343029347; Y: 0.7857500821197888 }
{ X: 0.5170051254525434; Y: 0.5226619031004378 }
{ X: 0.7694154541282046; Y: 0.3435315476727768 }
{ X: 0.7960508463483822; Y: 0.8800540972327946 }
{ X: 0.5634377232449209; Y: 0.7158327285593825 }
{ X: 0.39681273782622684; Y: 0.36570399593797487 }
{ X: 0.9156475579733641; Y: 0.4497041771625947 }
{ X: 0.10082667620931784; Y: 0.7218331115899583 }
{ X: 0.9973843163215416; Y: 0.863771604516708 }
{ X: 0.8067065404455226; Y: 0.20370855038194224 }
{ X: 0.372105096076063; Y: 0.7704344674643041 }
{ X: 0.31166895015181706; Y: 0.34285702288108966 }
{ X: 0.30230004222920126; Y: 0.40509560563708746 }
{ X: 0.2688391815394757; Y: 0.16731029556261234 }
{ X: 0.4821888062096301; Y: 0.06242232314134655 }
{ X: 0.820338283571711; Y: 0.3788817182447405 }
{ X: 0.6961984623906431; Y: 0.9396385796719134 }
{ X: 0.4061514912113108; Y: 0.9874742074041886 }
{ X: 0.9032223230823063; Y: 0.6868484326156551 }
{ X: 0.24877789850537035; Y: 0.9024192308867017 }
{ X: 0.2466604939231566; Y: 0.16439091640900816 }
{ X: 0.013661413858861216; Y: 0.9808472633992604 }
{ X: 0.4902411936453831; Y: 0.9072258152571763 }
{ X: 0.14540278143019847; Y: 0.03308933280433135 }
{ X: 0.3796236205244571; Y: 0.7963510966247905 }
{ X: 0.37975315293654666; Y: 0.2851099030853267 }
{ X: 0.42978197063243795; Y: 0.43725128279171466 }
{ X: 0.9313886361741575; Y: 0.7979709971257218 }
{ X: 0.6381707494559866; Y: 0.7453772298605729 }
{ X: 0.8574662449368335; Y: 0.3443275667524134 }
{ X: 0.6236712800215378; Y: 0.2386571279514863 }
{ X: 0.0969610491668419; Y: 0.2419540727904146 }
{ X: 0.6913195043851807; Y: 0.5370386704299523 }
{ X: 0.6857845774923421; Y: 0.6443023272829504 }
{ X: 0.3228149369262153; Y: 0.5690626231358665 }
{ X: 0.6476844796019082; Y: 0.7880907245368259 }
