Input Graph: 
{ X: 0.9648550718800161; Y: 0.7372546329936542 }
{ X: 0.9578777129921195; Y: 0.7223752321480205 }
{ X: 0.8589602114699246; Y: 0.9092630941468213 }
{ X: 0.6088567091275084; Y: 0.6064442503334145 }
{ X: 0.4245962948570976; Y: 0.9888949399981707 }
{ X: 0.41934551373580664; Y: 0.031754637375256745 }
{ X: 0.44352345850757646; Y: 0.0817951969547579 }
{ X: 0.8229503605507008; Y: 0.023677908266761194 }
{ X: 0.9198112270153879; Y: 0.24802918213570646 }
{ X: 0.6922157616167098; Y: 0.8783663689889881 }
{ X: 0.678135542072682; Y: 0.9639050645174632 }
{ X: 0.0794999673443072; Y: 0.5952787550713358 }
{ X: 0.8722322233388088; Y: 0.15020262747565483 }
{ X: 0.11800629594514789; Y: 0.12611213487856965 }
{ X: 0.9035065557345321; Y: 0.2668082550752916 }
{ X: 0.5829709208432683; Y: 0.9401400105691657 }
{ X: 0.2497991149200871; Y: 0.973756179362217 }
{ X: 0.6130068999954207; Y: 0.4059567582859973 }
{ X: 0.704307957616954; Y: 0.8586760557110317 }
{ X: 0.09160435026299585; Y: 0.48962819151252845 }
{ X: 0.524666945805347; Y: 0.7306466203603305 }
{ X: 0.1887870276058532; Y: 0.2692485232659969 }
{ X: 0.9921803612596134; Y: 0.9804557952137029 }
{ X: 0.5629249778219328; Y: 0.7659034216537812 }
{ X: 0.8812138029709602; Y: 0.5072668897292079 }
{ X: 0.7227036080099366; Y: 0.591039464266757 }
{ X: 0.33874130040228456; Y: 0.7116911308653219 }
{ X: 0.04924893288591958; Y: 0.9102397455404821 }
{ X: 0.674048664926848; Y: 0.05526643912697404 }
{ X: 0.9784089736020485; Y: 0.22340573394175922 }
{ X: 0.5585931316048611; Y: 0.6863423985576035 }
{ X: 0.8431915996401728; Y: 0.4613454758381228 }
{ X: 0.13601919444042798; Y: 0.632371532435948 }
{ X: 0.8763585083064009; Y: 0.8987678703787694 }
{ X: 0.542330746877562; Y: 0.05860687722698443 }
{ X: 0.8731753939807492; Y: 0.38368341026770136 }
