Input Graph: 
{ X: 0.7578224391073374; Y: 0.6900726251847413 }
{ X: 0.6267243716535268; Y: 0.6235861212271839 }
{ X: 0.1202452560694649; Y: 0.6038420666632265 }
{ X: 0.01569401302258766; Y: 0.9496264294147643 }
{ X: 0.6982962552461628; Y: 0.04639546670007366 }
{ X: 0.4678129017350744; Y: 0.48508604705620584 }
{ X: 0.7268117851871593; Y: 0.8057230434556347 }
{ X: 0.5544982184620878; Y: 0.7559805572416448 }
{ X: 0.420010906787584; Y: 0.2248528422625643 }
{ X: 0.039089536563427285; Y: 0.2615914132578486 }
{ X: 0.6280200922169018; Y: 0.8400646325592133 }
{ X: 0.05876422450955643; Y: 0.27869570036627567 }
{ X: 0.6691791315308763; Y: 0.4761355438255819 }
{ X: 0.7322338212933079; Y: 0.3728270740648606 }
{ X: 0.838128299120629; Y: 0.29861641979229037 }
{ X: 0.6932218989213926; Y: 0.11656807599919916 }
{ X: 0.08967677254821216; Y: 0.32313980734398073 }
{ X: 0.04972312141306867; Y: 0.5148735816539742 }
{ X: 0.39845225161463116; Y: 0.8817590660270874 }
{ X: 0.269043492855388; Y: 0.6374255213856533 }
{ X: 0.294331874517865; Y: 0.546318695019527 }
{ X: 0.4886218615702491; Y: 0.9580188524447172 }
{ X: 0.07365442365030417; Y: 0.00885598932101328 }
{ X: 0.7526327623496394; Y: 0.9009788639438042 }
{ X: 0.18621369437573454; Y: 0.4190338239983228 }
{ X: 0.6743703955933931; Y: 0.09460961360609632 }
{ X: 0.298033138544578; Y: 0.6786048272558325 }
{ X: 0.02441397431746206; Y: 0.8316736527561377 }
{ X: 0.5299218200002918; Y: 0.1929067709679736 }
{ X: 0.7445741633612187; Y: 0.23690307680598965 }
{ X: 0.3718115256147334; Y: 0.5793890669148957 }
{ X: 0.8876209907733994; Y: 0.6415416553675622 }
{ X: 0.7728752032158469; Y: 0.8331707785032706 }
{ X: 0.9827927619901126; Y: 0.6649184070695715 }
{ X: 0.9074265997477979; Y: 0.4496295891786941 }
{ X: 0.3270863865868444; Y: 0.503052313605318 }
{ X: 0.11660119652110723; Y: 0.004022226718583766 }
{ X: 0.7023289313399451; Y: 0.9242883443746406 }
{ X: 0.5258183446952335; Y: 0.6881361571410586 }
{ X: 0.018030377245856988; Y: 0.47196454585088465 }
{ X: 0.8380246680488318; Y: 0.3039722576571573 }
{ X: 0.38001770715795147; Y: 0.37411072466410955 }
{ X: 0.8027187702905906; Y: 0.21445910196574547 }
{ X: 0.08485006327065647; Y: 0.6601780463976977 }
{ X: 0.8607570606461311; Y: 0.7511982394929225 }
{ X: 0.04001544383745048; Y: 0.9848000939907523 }
{ X: 0.46494097339245344; Y: 0.5792408187532165 }
{ X: 0.10990833562569602; Y: 0.6585850653713144 }
{ X: 0.57638536527309; Y: 0.5188954579750185 }
{ X: 0.8875888558030163; Y: 0.38593925188143496 }
{ X: 0.8366681876515147; Y: 0.32456732573735414 }
{ X: 0.3923229934732855; Y: 0.20992181984583913 }
{ X: 0.9157613365452609; Y: 0.9206285582778626 }
{ X: 0.1929041371267448; Y: 0.1641307388219937 }
{ X: 0.5357428519041006; Y: 0.5943198272074671 }
{ X: 0.4567558507513423; Y: 0.13162011730189682 }
{ X: 0.6702903841758995; Y: 0.6456831991927693 }
{ X: 0.42481596566052227; Y: 0.4108485509848192 }
{ X: 0.4199557269944705; Y: 0.9945263099579087 }
{ X: 0.8122017421683043; Y: 0.48865895300757345 }
{ X: 0.06322081087019904; Y: 0.24441760673672863 }
{ X: 0.6346565704982284; Y: 0.520289530856186 }
{ X: 0.7833348226073114; Y: 0.7037130689571791 }
{ X: 0.96077760742914; Y: 0.016416006816518558 }
{ X: 0.570932711218108; Y: 0.8636140271783491 }
{ X: 0.09002486276787414; Y: 0.2372250894144189 }
{ X: 0.8024346407499074; Y: 0.833256281445802 }
{ X: 0.6565115046808415; Y: 0.7935192330983062 }
{ X: 0.9942271425333384; Y: 0.23183043710882933 }
{ X: 0.15857539133509613; Y: 0.9548526340101243 }
{ X: 0.23262509513405405; Y: 0.03773356985833032 }
{ X: 0.41413180649714354; Y: 0.1646984394929234 }
{ X: 0.7796151653072148; Y: 0.8947520486219644 }
{ X: 0.4418075108481979; Y: 0.2626472383902927 }
{ X: 0.35438056839371235; Y: 0.37527559827296386 }
{ X: 0.2678561015653078; Y: 0.9136367948847444 }
{ X: 0.5906068724866508; Y: 0.7005427884171193 }
{ X: 0.15885437469454655; Y: 0.7442130929302717 }
{ X: 0.16956915184188848; Y: 0.41791753847600766 }
{ X: 0.7801803236156163; Y: 0.6858224901134062 }
{ X: 0.12900048208206283; Y: 0.5351970339472334 }
{ X: 0.7802720210892279; Y: 0.02513522681193303 }
{ X: 0.8477414866214514; Y: 0.611950763269038 }
{ X: 0.3006678989773156; Y: 0.6614001937937182 }
{ X: 0.20617137389592777; Y: 0.307891010565408 }
{ X: 0.911828388383185; Y: 0.07083089120042008 }
{ X: 0.42241995130794785; Y: 0.8882743050827788 }
{ X: 0.4747386445401116; Y: 0.4780226608724738 }
{ X: 0.0643611895812759; Y: 0.18633443081536305 }
{ X: 0.428292512910582; Y: 0.734401214367089 }
{ X: 0.7373877191272572; Y: 0.5227464375255598 }
{ X: 0.002457952563016841; Y: 0.4037023300093914 }
{ X: 0.94796687682083; Y: 0.08212206294137736 }
{ X: 0.8572234474393949; Y: 0.5544828307354167 }
{ X: 0.6429777592938917; Y: 0.2465363053605466 }
{ X: 0.6473258301968763; Y: 0.7596628352763777 }
{ X: 0.9248297372314345; Y: 0.38608528822235966 }
{ X: 0.01275936216122775; Y: 0.8030992603324595 }
{ X: 0.442361991086199; Y: 0.6064754091966502 }
{ X: 0.4950659129298616; Y: 0.5931905513844054 }
{ X: 0.9575245077960965; Y: 0.9536436471300471 }
{ X: 0.8794066345052571; Y: 0.7835126644946312 }
{ X: 0.5878402181294374; Y: 0.5754091833116938 }
{ X: 0.46241460096754394; Y: 0.6004862767461298 }
{ X: 0.22464840131783503; Y: 0.3401563594101731 }
{ X: 0.7458289277763065; Y: 0.3780752774732261 }
{ X: 0.6271293495262034; Y: 0.4125486070031922 }
{ X: 0.05591005032664653; Y: 0.29951659243825113 }
{ X: 0.6921102400057862; Y: 0.28627399690053557 }
{ X: 0.5886361990124043; Y: 0.8460810354803268 }
{ X: 0.3996523266889256; Y: 0.773821700455132 }
{ X: 0.38068127196221535; Y: 0.45286564212168 }
{ X: 0.9344193692691823; Y: 0.4532899663592622 }
{ X: 0.7061737701722773; Y: 0.8716171200530362 }
{ X: 0.4828272476127462; Y: 0.07222512863817021 }
{ X: 0.39923718991659585; Y: 0.7405865431579628 }
{ X: 0.20597490306216582; Y: 0.40849208542533144 }
{ X: 0.6023114477516182; Y: 0.8614154753406765 }
{ X: 0.8883564352690451; Y: 0.08817576423164031 }
{ X: 0.44025573299602383; Y: 0.6830530249684161 }
{ X: 0.7623546302271876; Y: 0.8605141325020619 }
{ X: 0.12023252691535324; Y: 0.49270447812889095 }
{ X: 0.008515479921934688; Y: 0.8298621946662025 }
{ X: 0.9573728556666989; Y: 0.8138109370081005 }
{ X: 0.4316041927845963; Y: 0.14468744506937614 }
{ X: 0.8262228589598455; Y: 0.511060388071618 }
{ X: 0.812442300071204; Y: 0.6435963968045588 }
{ X: 0.5379715626761501; Y: 0.10242987967437367 }
{ X: 0.4355260742324224; Y: 0.9583924919190318 }
{ X: 0.6434599374015496; Y: 0.7782589953634509 }
{ X: 0.2924262071205549; Y: 0.5741651918300402 }
{ X: 0.16197111621382443; Y: 0.6273546750279612 }
{ X: 0.46096868097842014; Y: 0.3464103597081757 }
{ X: 0.7358019579886338; Y: 0.5701271231256759 }
{ X: 0.16019698867228838; Y: 0.9751818379709336 }
{ X: 0.7106159040702591; Y: 0.49875703495441337 }
{ X: 0.9811154423985606; Y: 0.9362743773486398 }
{ X: 0.6415768824378933; Y: 0.12439419312224587 }
{ X: 0.793213935942637; Y: 0.3694376269501011 }
{ X: 0.725264669149413; Y: 0.0313870542369169 }
{ X: 0.826773795411526; Y: 0.4236216398133983 }
