Input Graph: 
{ X: 0.5648788239747671; Y: 0.5239050562795529 }
{ X: 0.40939138161664723; Y: 0.35375689397553267 }
{ X: 0.7402686746743097; Y: 0.505028019882292 }
{ X: 0.25389294212848657; Y: 0.6679177496136366 }
{ X: 0.2763165823805894; Y: 0.6973465924682107 }
{ X: 0.6614907741329414; Y: 0.39229597061909005 }
{ X: 0.39414506037718877; Y: 0.1697403293220805 }
{ X: 0.26059894578040543; Y: 0.7777027056617039 }
{ X: 0.20078693401272962; Y: 0.44196521450933623 }
{ X: 0.2047782266693975; Y: 0.09096534784912813 }
{ X: 0.867072249560692; Y: 0.5534098218176516 }
{ X: 0.9619512503744154; Y: 0.8731367558541971 }
{ X: 0.6531714538593674; Y: 0.13575767243850423 }
{ X: 0.20127369815947338; Y: 0.451610705309877 }
{ X: 0.2817949713918174; Y: 0.9895558117404738 }
{ X: 0.2776620924731923; Y: 0.20614372693400917 }
{ X: 0.1590487988262269; Y: 0.6646896721894963 }
{ X: 0.8139774626179626; Y: 0.08878295140423798 }
{ X: 0.9429465566009071; Y: 0.5447641553608515 }
{ X: 0.880865515892531; Y: 0.8977004303697024 }
{ X: 0.9595776771789826; Y: 0.9353910448015913 }
{ X: 0.2742530087342069; Y: 0.8049335536198787 }
{ X: 0.9669317672256662; Y: 0.6563825485777316 }
{ X: 0.3905001762996556; Y: 0.6380318082797357 }
{ X: 0.7663795236877308; Y: 0.6378512024742098 }
{ X: 0.19920982398130926; Y: 0.4156097682724924 }
{ X: 0.16180951087118378; Y: 0.02021593268192734 }
{ X: 0.8136921346356577; Y: 0.6368063215005598 }
{ X: 0.766421461618816; Y: 0.2581144046317517 }
{ X: 0.1590862271541218; Y: 0.824650097491763 }
{ X: 0.15717572260801627; Y: 0.7282216952283771 }
{ X: 0.23813762446090447; Y: 0.8233312668741974 }
{ X: 0.8768990002310434; Y: 0.340975042614887 }
{ X: 0.49463214502787767; Y: 0.34937949661288237 }
{ X: 0.7840462207932393; Y: 0.6562050534476273 }
{ X: 0.7744859720373474; Y: 0.29674811316227534 }
{ X: 0.2501188701076352; Y: 0.002672957899457984 }
{ X: 0.3844919523467598; Y: 0.295804689601485 }
{ X: 0.7047394027040161; Y: 0.1015143370744771 }
{ X: 0.748722311519865; Y: 0.026227706574894816 }
{ X: 0.028381906916958743; Y: 0.6935888236453172 }
{ X: 0.16258728573543624; Y: 0.7838095329073563 }
{ X: 0.2927591376115526; Y: 0.6707363196053974 }
{ X: 0.14455045288450874; Y: 0.8011656886410502 }
{ X: 0.3488657451834499; Y: 0.21093933625535988 }
{ X: 0.885499846434725; Y: 0.8223502936364656 }
{ X: 0.7626776039756971; Y: 0.4173915383800779 }
{ X: 0.29577567907623137; Y: 0.4313778134962093 }
{ X: 0.5985077094989237; Y: 0.9614726341772649 }
{ X: 0.14985416205906588; Y: 0.6346509910529324 }
{ X: 0.5500180111555416; Y: 0.2296295289812995 }
{ X: 0.8286875617830686; Y: 0.19729516458705465 }
{ X: 0.9188876498545279; Y: 0.4741635714189134 }
{ X: 0.15970051599205526; Y: 0.23339865239931668 }
{ X: 0.9411374738569247; Y: 0.4679242570751895 }
{ X: 0.8544427362321263; Y: 0.5501595539154511 }
{ X: 0.9611106763898609; Y: 0.16290902459142143 }
{ X: 0.043897686792176094; Y: 0.2459386618491668 }
{ X: 0.953109815799419; Y: 0.8527693453605129 }
{ X: 0.4114477691178262; Y: 0.06221877599609005 }
{ X: 0.8906900170766684; Y: 0.33922318877629976 }
{ X: 0.423495706224979; Y: 0.9894700982836963 }
{ X: 0.4636084069109315; Y: 0.6023734383537037 }
{ X: 0.1577419706507961; Y: 0.6269220145510374 }
{ X: 0.6424298344243463; Y: 0.47493295162371185 }
{ X: 0.22911879983448868; Y: 0.7962410171891054 }
{ X: 0.5907888850383042; Y: 0.820355451689897 }
