Input Graph: 
{ X: 0.017864750704908783; Y: 0.10087990973635597 }
{ X: 0.46935019014602786; Y: 0.9702705966566803 }
{ X: 0.15844677535707175; Y: 0.6447782345343771 }
{ X: 0.7412817390003996; Y: 0.46283631949463355 }
{ X: 0.7641646886088376; Y: 0.0675409784327029 }
{ X: 0.9338903141422881; Y: 0.7635398184767102 }
{ X: 0.02360028180459217; Y: 0.6388741937619749 }
{ X: 0.16811040282721534; Y: 0.6119315933619823 }
{ X: 0.5526093633667156; Y: 0.8136639042721117 }
{ X: 0.7486354245975284; Y: 0.9652281266313797 }
{ X: 0.20123696936509694; Y: 0.661205794267209 }
{ X: 0.6212236695593303; Y: 0.7185570891526137 }
{ X: 0.28641396430890265; Y: 0.001466208334614194 }
{ X: 0.5057855113976679; Y: 0.3822340389785003 }
{ X: 0.7504347862914414; Y: 0.7483744393164338 }
{ X: 0.20525178337126626; Y: 0.21607035250836193 }
{ X: 0.7452165376537999; Y: 0.9601461331601213 }
{ X: 0.590223369440874; Y: 0.32071218684683234 }
{ X: 0.14233917529809081; Y: 0.09663810122078742 }
{ X: 0.7594021818945733; Y: 0.1860109278454799 }
{ X: 0.4688671210252783; Y: 0.9837342643437508 }
{ X: 0.8758033392055411; Y: 0.19642484815576833 }
{ X: 0.768951986423776; Y: 0.9847628553871992 }
{ X: 0.17874850686935528; Y: 0.5934518486334841 }
{ X: 0.8912167028814627; Y: 0.8789450068448332 }
{ X: 0.6716406470900091; Y: 0.3950936481730797 }
{ X: 0.701920676741502; Y: 0.9468743882923621 }
{ X: 0.9855197675326985; Y: 0.7723511313992898 }
{ X: 0.723906409186225; Y: 0.7630282438351431 }
{ X: 0.9184003024427345; Y: 0.38275096597472946 }
{ X: 0.7013272455729456; Y: 0.19530959858896413 }
{ X: 0.15038926931381102; Y: 0.16090343736940915 }
{ X: 0.590156425585065; Y: 0.11162080555732379 }
{ X: 0.6345862069340096; Y: 0.06609156814739359 }
{ X: 0.4744773671432384; Y: 0.2934681870360488 }
{ X: 0.16376381447535382; Y: 0.2868915590235058 }
{ X: 0.9085551915271842; Y: 0.056598120722538 }
{ X: 0.6128302676529719; Y: 0.4028242313151116 }
{ X: 0.18468946735639613; Y: 0.07866417564885941 }
{ X: 0.35707260845683886; Y: 0.003038059384851466 }
{ X: 0.02684835969427002; Y: 0.9339257077206351 }
{ X: 0.36618137981945276; Y: 0.2620231597749697 }
{ X: 0.2100837446913929; Y: 0.8349775050797799 }
{ X: 0.47405651267002413; Y: 0.9723567511232999 }
{ X: 0.6057279379685047; Y: 0.08151078876489826 }
{ X: 0.32439453243040595; Y: 0.5344796899801385 }
{ X: 0.15237126932933132; Y: 0.7161055314164376 }
{ X: 0.4920569284905696; Y: 0.4035043283951628 }
{ X: 0.2526212712130915; Y: 0.8870538183551144 }
{ X: 0.2802198431258208; Y: 0.4930537305272985 }
{ X: 0.09564295189545347; Y: 0.41821469061786953 }
{ X: 0.6933049680970462; Y: 0.03613189810024797 }
{ X: 0.40548022049316756; Y: 0.08590004526825767 }
{ X: 0.08569168618689282; Y: 0.4030254591890958 }
{ X: 0.11515876924618085; Y: 0.10279195805972186 }
{ X: 0.9862104949247845; Y: 0.3762365148641873 }
{ X: 0.4665700927022647; Y: 0.3088910931756236 }
{ X: 0.5984176454455495; Y: 0.38244675545098805 }
{ X: 0.03613669595822233; Y: 0.5694965055198358 }
{ X: 0.47665112314152924; Y: 0.18151282405418434 }
{ X: 0.18625875272799675; Y: 0.8802165449852536 }
{ X: 0.8778677093378469; Y: 0.5124928751919583 }
{ X: 0.44254180345574445; Y: 0.6790111681740278 }
{ X: 0.28926141456348076; Y: 0.1967045148049552 }
{ X: 0.29680578404652047; Y: 0.8652654266015225 }
{ X: 0.6316632014617537; Y: 0.197813890671941 }
{ X: 0.9358753330605096; Y: 0.025894109032255863 }
{ X: 0.6387217961745636; Y: 0.138955985386218 }
{ X: 0.3961513550190616; Y: 0.3684778434216267 }
{ X: 0.9118659383776441; Y: 0.7768863726631169 }
{ X: 0.6439637429649833; Y: 0.8614302784838189 }
{ X: 0.15104771978956422; Y: 0.9331638632838599 }
{ X: 0.08170547634392422; Y: 0.08119656095271865 }
{ X: 0.06126725702363056; Y: 0.382364867690242 }
{ X: 0.9797478036342137; Y: 0.2664830563817817 }
{ X: 0.43487866152978616; Y: 0.19732852900639397 }
{ X: 0.334136934408242; Y: 0.07951842524155917 }
{ X: 0.9096770756585085; Y: 0.05143352800787837 }
{ X: 0.6500716224271967; Y: 0.5743457786433998 }
{ X: 0.9027672442332852; Y: 0.9779057628259971 }
{ X: 0.15116240717895613; Y: 0.872146129756166 }
{ X: 0.2202129883323144; Y: 0.08615759629130315 }
{ X: 0.9144717166470147; Y: 0.04359329737815676 }
{ X: 0.8424682592822665; Y: 0.7351582015297415 }
{ X: 0.43133552421443744; Y: 0.6982396432660466 }
{ X: 0.38558921407056146; Y: 0.6638350728666427 }
{ X: 0.09396609031626457; Y: 0.7809335447410937 }
{ X: 0.7382277219580936; Y: 0.5785070075123743 }
{ X: 0.10783593040139883; Y: 0.07526776065701002 }
{ X: 0.37440584780699004; Y: 0.6973481631488789 }
{ X: 0.32984324017197186; Y: 0.9140591601160706 }
{ X: 0.8420719752250725; Y: 0.7518833925827745 }
{ X: 0.5322583087136155; Y: 0.5968597468782362 }
{ X: 0.9274377723149013; Y: 0.9455149076190802 }
{ X: 0.5924513441997279; Y: 0.014498897506903585 }
{ X: 0.9950967376348803; Y: 0.3690801305945395 }
{ X: 0.10840148120174009; Y: 0.9806568356030244 }
{ X: 0.003923752677714387; Y: 0.37344075592227755 }
{ X: 0.9399871558698942; Y: 0.7704693793804972 }
{ X: 0.6987561102528013; Y: 0.3991031781099905 }
{ X: 0.17605751370840927; Y: 0.3661638657252818 }
{ X: 0.47785553448481444; Y: 0.7628700552836644 }
{ X: 0.027285259726965827; Y: 0.9097264966073998 }
{ X: 0.4361517214197034; Y: 0.9015232093825011 }
{ X: 0.1448006603958666; Y: 0.8626007427673681 }
{ X: 0.08426688614804667; Y: 0.5725377065628597 }
{ X: 0.8646069134717109; Y: 0.37241708034855026 }
