Input Graph: 
{ X: 0.29493893802399396; Y: 0.9259923631201022 }
{ X: 0.5091463810025418; Y: 0.6056941557095217 }
{ X: 0.931545620014117; Y: 0.283546990843603 }
{ X: 0.5928880601844673; Y: 0.5600032392110379 }
{ X: 0.5045940398145651; Y: 0.8619298711621812 }
{ X: 0.503781650395213; Y: 0.44456633881791996 }
{ X: 0.9821458097478318; Y: 0.8539927424737382 }
{ X: 0.20571849655425567; Y: 0.08838945638571916 }
{ X: 0.18254168411241745; Y: 0.9463696162679323 }
{ X: 0.2852841721533891; Y: 0.3006653679164648 }
{ X: 0.08583337026892346; Y: 0.2854497039726396 }
{ X: 0.10889355215992691; Y: 0.6355745274703561 }
{ X: 0.4616216715079118; Y: 0.666006568014423 }
{ X: 0.5463320128107012; Y: 0.6297423927318455 }
{ X: 0.3133009095454621; Y: 0.4424834896424248 }
{ X: 0.760702944561374; Y: 0.01235298596559875 }
{ X: 0.6387095297888816; Y: 0.66293510566975 }
{ X: 0.5647815558393189; Y: 0.3879185786036242 }
{ X: 0.007187001131275461; Y: 0.9256253811875653 }
{ X: 0.8437748707425246; Y: 0.8917058347396967 }
{ X: 0.45303692831859066; Y: 0.45828167238275264 }
{ X: 0.5444879579374249; Y: 0.3178179292433365 }
{ X: 0.18539645884552125; Y: 0.9200051998340838 }
{ X: 0.730896457810879; Y: 0.21993325889153648 }
{ X: 0.6145119322262093; Y: 0.4258376566154355 }
{ X: 0.2061253110187552; Y: 0.48470009831772043 }
{ X: 0.1944207194856783; Y: 0.2939841523717178 }
{ X: 0.20083385979447144; Y: 0.8777875807575475 }
{ X: 0.5820393944330307; Y: 0.01569227730068168 }
{ X: 0.6280070463460101; Y: 0.06259317495491368 }
{ X: 0.6126580802542155; Y: 0.9477875915144082 }
{ X: 0.40415284990244005; Y: 0.5916059355218345 }
{ X: 0.5918411427877217; Y: 0.22786521940551485 }
{ X: 0.3369062082791032; Y: 0.37042656238290883 }
{ X: 0.40373401441635803; Y: 0.4121378395907216 }
{ X: 0.07903886516792324; Y: 0.09444315916785895 }
{ X: 0.9357764242466033; Y: 0.3359396904521661 }
{ X: 0.6488757764521854; Y: 0.15816374108400788 }
{ X: 0.319821609892432; Y: 0.6968870457618859 }
{ X: 0.0171174869499211; Y: 0.5372045609461201 }
{ X: 0.4896621143606431; Y: 0.8606949443226276 }
{ X: 0.26006902147828115; Y: 0.1429350803780528 }
{ X: 0.5549616390464712; Y: 0.38964991285466566 }
{ X: 0.7792747314453514; Y: 0.14977878897409314 }
{ X: 0.49159312420283274; Y: 0.7937393303291387 }
{ X: 0.0875597004664419; Y: 0.7951706686321052 }
{ X: 0.6483831537407545; Y: 0.00443662163462244 }
{ X: 0.6614772247171067; Y: 0.1521705952533302 }
{ X: 0.5702626173057609; Y: 0.07114303308557635 }
{ X: 0.36016253938625264; Y: 0.37473314719541806 }
{ X: 0.6378235625749924; Y: 0.5802855203860875 }
{ X: 0.9105927688775918; Y: 0.915633634214174 }
{ X: 0.02328236443492715; Y: 0.29707084590645993 }
{ X: 0.9592533466285987; Y: 0.21705044375156912 }
{ X: 0.4628490843798341; Y: 0.5298960268336802 }
{ X: 0.19021039045691146; Y: 0.3738033841950499 }
{ X: 0.345503116988507; Y: 0.7174149777335668 }
{ X: 0.009589532623075492; Y: 0.2692486733086564 }
{ X: 0.6181750266217296; Y: 0.7382614294809896 }
{ X: 0.2964608544323436; Y: 0.6838298044261493 }
{ X: 0.0073347755061505815; Y: 0.44342796809596774 }
{ X: 0.7201302606516576; Y: 0.8762849088043353 }
{ X: 0.05698603773076061; Y: 0.9113016330699004 }
{ X: 0.12383685415755763; Y: 0.1375102490581408 }
{ X: 0.48306684502513475; Y: 0.9253553822779348 }
{ X: 0.474856810003917; Y: 0.8170799852384665 }
{ X: 0.3442565121653731; Y: 0.17449608657914495 }
{ X: 0.8810133540287347; Y: 0.3224222508057234 }
{ X: 0.5291887004467097; Y: 0.6760686741249115 }
{ X: 0.1735929577586901; Y: 0.590651337333378 }
{ X: 0.0600708650919497; Y: 0.9215164765295646 }
{ X: 0.5566679507771395; Y: 0.5330563381187906 }
{ X: 0.7127098407265741; Y: 0.24469797806896887 }
{ X: 0.8228251854771029; Y: 0.9522458260182556 }
{ X: 0.4529437958885112; Y: 0.9128596177297589 }
{ X: 0.6353011192776926; Y: 0.43194887098004686 }
{ X: 0.18948028090109248; Y: 0.44026499428651766 }
{ X: 0.3765230237313366; Y: 0.6994724494295335 }
{ X: 0.34314068948415877; Y: 0.624480243438895 }
{ X: 0.06305655148980072; Y: 0.9608147910209472 }
{ X: 0.7325108286295122; Y: 0.8053156987673775 }
{ X: 0.8269594301610049; Y: 0.7084353109563171 }
{ X: 0.2759978575110341; Y: 0.8464237843536468 }
{ X: 0.46354149912347664; Y: 0.5016804945722164 }
{ X: 0.010293394263794053; Y: 0.33955320612074735 }
{ X: 0.5455309924408889; Y: 0.21986630788903194 }
{ X: 0.9252428874896969; Y: 0.531459270529715 }
{ X: 0.6036470157226218; Y: 0.2880166051315298 }
{ X: 0.11512131954489335; Y: 0.4734706063041447 }
{ X: 0.8735783435902172; Y: 0.3752580026072979 }
{ X: 0.7463149659374719; Y: 0.8937120284123786 }
{ X: 0.10936836638637137; Y: 0.0658708240622915 }
{ X: 0.34140966532084893; Y: 0.2919837156706673 }
{ X: 0.9632064021933043; Y: 0.002996422987287861 }
{ X: 0.879685130696279; Y: 0.7572965902085953 }
{ X: 0.4316252176983131; Y: 0.005000695610734351 }
{ X: 0.21401556259480603; Y: 0.008063950950835341 }
{ X: 0.8681047504559277; Y: 0.6544938814355373 }
{ X: 0.304176616392721; Y: 0.15494942817045665 }
{ X: 0.06208208470073506; Y: 0.8600064948576006 }
{ X: 0.7665584927925245; Y: 0.6863711026515948 }
{ X: 0.8843678520742232; Y: 0.8903217231422388 }
{ X: 0.2402852483269462; Y: 0.17666185651670785 }
{ X: 0.9989685282744248; Y: 0.3814639107788562 }
{ X: 0.06974058665633787; Y: 0.21688612708177346 }
{ X: 0.14131545264280543; Y: 0.8163432866760832 }
{ X: 0.8034996016682209; Y: 0.06831274336446091 }
{ X: 0.46289956486001527; Y: 0.9770570161537574 }
{ X: 0.009667001370208594; Y: 0.538544061312115 }
{ X: 0.44231286457888785; Y: 0.869846525577684 }
{ X: 0.907621417695533; Y: 0.5803014052001332 }
{ X: 0.8626958414860407; Y: 0.6227109878784682 }
{ X: 0.3161661523984626; Y: 0.1128667034420261 }
{ X: 0.3555912557716939; Y: 0.8556770211084823 }
{ X: 0.4180859045541968; Y: 0.5661803858663872 }
{ X: 0.011204127446669876; Y: 0.023724875708450832 }
{ X: 0.8411100831602636; Y: 0.6475955201090305 }
{ X: 0.5550680015618035; Y: 0.2323705963935908 }
{ X: 0.5552820268365865; Y: 0.8312882392743594 }
{ X: 0.5911175116815037; Y: 0.025904538638920283 }
{ X: 0.0867347788247338; Y: 0.0703243789095801 }
{ X: 0.41116699574230475; Y: 0.6482862621154737 }
{ X: 0.5478728286904817; Y: 0.2313824052481478 }
{ X: 0.8707956932876324; Y: 0.2766953912954937 }
{ X: 0.9839604093255587; Y: 0.7521324931614118 }
{ X: 0.8316388758782709; Y: 0.7277390318224661 }
{ X: 0.5361157457515439; Y: 0.021271999687621723 }
{ X: 0.6700854098674319; Y: 0.13631518385245178 }
{ X: 0.9207117549148168; Y: 0.9812170574668106 }
{ X: 0.3523814907701046; Y: 0.10713263665445627 }
{ X: 0.7251828909987584; Y: 0.4534505637530388 }
{ X: 0.5761406460842334; Y: 0.838886860182097 }
{ X: 0.02023838212235818; Y: 0.6865262148267088 }
{ X: 0.4782600438166281; Y: 0.721092422607791 }
{ X: 0.7884814337421363; Y: 0.6267289955888862 }
{ X: 0.4092429651525733; Y: 0.9035713750259183 }
{ X: 0.6694350767602152; Y: 0.41139177416033534 }
{ X: 0.27392755302784755; Y: 0.338598117415022 }
{ X: 0.5209738631264147; Y: 0.5848682473544337 }
{ X: 0.9386218589548933; Y: 0.7957004552864018 }
{ X: 0.29716211673952964; Y: 0.537162050759445 }
{ X: 0.2046450763444284; Y: 0.34911672035923114 }
{ X: 0.7424982851623718; Y: 0.6652122047935104 }
{ X: 0.8482750422788872; Y: 0.8379094842534203 }
{ X: 0.40256556351393114; Y: 0.7568347104678376 }
{ X: 0.22710203008942975; Y: 0.7987351722962287 }
{ X: 0.4510887830880752; Y: 0.09732049602376724 }
{ X: 0.9527887358789764; Y: 0.37127024054430224 }
{ X: 0.8333975572482061; Y: 0.798689528179201 }
{ X: 0.13023654094764936; Y: 0.6762933274252653 }
{ X: 0.22629569204845523; Y: 0.8516012444465831 }
{ X: 0.6631580426700432; Y: 0.16642380468196383 }
{ X: 0.3143367200203856; Y: 0.3999212245660497 }
{ X: 0.12605574206561565; Y: 0.4495166158606495 }
{ X: 0.8825059371048113; Y: 0.7379440190973585 }
{ X: 0.702607178634841; Y: 0.08471324588091278 }
{ X: 0.22530836903402762; Y: 0.5302723214351152 }
{ X: 0.6904560579757086; Y: 0.8511489930507182 }
{ X: 0.3722633153649655; Y: 0.7543524459943911 }
{ X: 0.07240985646830911; Y: 0.9893165509771227 }
{ X: 0.6298048676662403; Y: 0.8656658666975757 }
{ X: 0.6540435528502151; Y: 0.9150856843058404 }
{ X: 0.9395888563445117; Y: 0.6855772106432326 }
{ X: 0.2677095686390475; Y: 0.9063793484669399 }
{ X: 0.5532059653398349; Y: 0.511838312076189 }
{ X: 0.5429541930737074; Y: 0.26250596285403394 }
{ X: 0.5233010817452266; Y: 0.9517487215396295 }
{ X: 0.7433399039784053; Y: 0.4361478150852157 }
{ X: 0.5110990368126401; Y: 0.9779722902295854 }
{ X: 0.1696742625523252; Y: 0.6380060210288399 }
{ X: 0.410336358365738; Y: 0.7070100754209764 }
{ X: 0.6296448530936978; Y: 0.41410139239363286 }
{ X: 0.28759948910487965; Y: 0.4003294850088205 }
{ X: 0.47386055823092843; Y: 0.6957318004790027 }
{ X: 0.13906916533051716; Y: 0.1881496984175145 }
{ X: 0.698299087704392; Y: 0.8220856561059349 }
{ X: 0.9636710231402289; Y: 0.015883341526442774 }
{ X: 0.6131607532483144; Y: 0.03551170689415284 }
{ X: 0.6526324842534499; Y: 0.3132343187543666 }
{ X: 0.5781283927151937; Y: 0.9494450848303166 }
{ X: 0.1954458991121616; Y: 0.8859520034682713 }
{ X: 0.30403373401540235; Y: 0.4889895519731954 }
{ X: 0.7022379994116029; Y: 0.5302416451556379 }
{ X: 0.22092981889236274; Y: 0.8041559815487176 }
{ X: 0.7425453694883595; Y: 0.8698310157118835 }
{ X: 0.41256985161174187; Y: 0.6557572308970897 }
{ X: 0.5004965251616988; Y: 0.9156932873923869 }
{ X: 0.6172921223873811; Y: 0.7739590858970203 }
{ X: 0.24639987732183355; Y: 0.8484262094843279 }
{ X: 0.7953113259189226; Y: 0.6894876270443353 }
{ X: 0.624738243366785; Y: 0.5232875166431127 }
{ X: 0.7624160142708154; Y: 0.5374926223042136 }
{ X: 0.25856940729894784; Y: 0.19788648693699906 }
{ X: 0.3900724299618572; Y: 0.3340674310247824 }
{ X: 0.17033304885632172; Y: 0.9825320146783721 }
{ X: 0.8719344733961152; Y: 0.22542493462433266 }
{ X: 0.5190638405127328; Y: 0.5132366243469632 }
{ X: 0.5567599312950943; Y: 0.20972988893292632 }
{ X: 0.15401085390807712; Y: 0.34737686518926647 }
{ X: 0.847733077889862; Y: 0.8315873629122689 }
{ X: 0.4846631788510386; Y: 0.5820100641424141 }
{ X: 0.6681933284981653; Y: 0.34918762883229715 }
{ X: 0.16718186665298929; Y: 0.19484716141102565 }
{ X: 0.9937703403673092; Y: 0.8741070792213858 }
{ X: 0.10723796682507458; Y: 0.6078818298627078 }
{ X: 0.9509251808031887; Y: 0.9837655654709474 }
{ X: 0.27925699241460933; Y: 0.973675975099754 }
{ X: 0.9818979425650832; Y: 0.30653985262061967 }
{ X: 0.8620695085069815; Y: 0.6843012362274314 }
{ X: 0.5760614265466033; Y: 0.5795335405013274 }
{ X: 0.1909680599598993; Y: 0.602937061013563 }
{ X: 0.06768115251311069; Y: 0.6790029073438382 }
{ X: 0.02617023720430689; Y: 0.5181247072388908 }
{ X: 8.16755438697303E-5; Y: 0.12343930915215862 }
{ X: 0.6376881408822885; Y: 0.3206777439329289 }
{ X: 0.5562190517167382; Y: 0.5493076803563596 }
{ X: 0.20660396965048033; Y: 0.403248642713371 }
{ X: 0.555659564794106; Y: 0.6594412624046956 }
{ X: 0.04275191741350315; Y: 0.7825517050982131 }
{ X: 0.5179648554711122; Y: 0.144092672053731 }
{ X: 0.1188062980310306; Y: 0.4442421842295605 }
{ X: 0.2924830434042094; Y: 0.07464122740008461 }
{ X: 0.4207759496525577; Y: 0.4104517425701495 }
{ X: 0.7545463114066522; Y: 0.26995630068579524 }
{ X: 0.6149048516246416; Y: 0.02998007420923099 }
{ X: 0.0680746463371047; Y: 0.13541730137433505 }
{ X: 0.5309790210258436; Y: 0.991142729030718 }
{ X: 0.014585878242399208; Y: 0.47458959659327693 }
{ X: 0.9620396217741438; Y: 0.5572754144150803 }
{ X: 0.8886118910945753; Y: 0.7735567489232252 }
{ X: 0.28050239806553967; Y: 0.5248942305826013 }
{ X: 0.45952114668323163; Y: 0.4579091087859133 }
{ X: 0.3706832607804734; Y: 0.4045125026796714 }
{ X: 0.49974752911376996; Y: 0.6223886198704363 }
{ X: 0.3777301982214425; Y: 0.32411348690179975 }
{ X: 0.37942514483308265; Y: 0.7331897407400713 }
{ X: 0.7729614143242449; Y: 0.1552796584585001 }
{ X: 0.22742984559248536; Y: 0.8029167880934899 }
{ X: 0.23560968689228012; Y: 0.36197809709231366 }
{ X: 0.15882655792648082; Y: 0.5381974558112028 }
{ X: 0.8509730129091287; Y: 0.07200203720719234 }
{ X: 0.06872306734786626; Y: 0.9599525768424626 }
{ X: 0.12497154837999414; Y: 0.8710689178823714 }
{ X: 0.4925301007969922; Y: 0.9963221502843648 }
{ X: 0.31511062663516587; Y: 0.8195743888793463 }
{ X: 0.03262755088297853; Y: 0.5482476560048919 }
{ X: 0.5778502648774406; Y: 0.19200286123782095 }
{ X: 0.8514369089721154; Y: 0.5277105003477051 }
{ X: 0.43238070448808175; Y: 0.4389939691612781 }
{ X: 0.7309001678937679; Y: 0.368626868590167 }
{ X: 0.04080437997209119; Y: 0.8720656658984879 }
{ X: 0.19836469507488597; Y: 0.5103987233842743 }
{ X: 0.8047239663655035; Y: 0.570993230914638 }
{ X: 0.2188746050943413; Y: 0.3541210311368871 }
{ X: 0.7782368403808311; Y: 0.01384474714563022 }
{ X: 0.9538681920728355; Y: 0.19144540259376985 }
{ X: 0.39733564981685454; Y: 0.9296727428617367 }
{ X: 0.08628169756986237; Y: 0.6060997229443491 }
{ X: 0.025715281805402057; Y: 0.873862035393523 }
{ X: 0.21205937673482167; Y: 0.8480643004384114 }
{ X: 0.816985894618991; Y: 0.026133933182226232 }
{ X: 0.7980696913489291; Y: 0.680404079029325 }
{ X: 0.3932923930189419; Y: 0.7112066694947204 }
{ X: 0.2064278458247618; Y: 0.198757175814105 }
{ X: 0.8403399820655161; Y: 0.142111956044361 }
{ X: 0.285224569305889; Y: 0.12347967621509803 }
{ X: 0.5188261346662026; Y: 0.8861679619915096 }
{ X: 0.025661091712527395; Y: 0.0644466049468988 }
{ X: 0.1922786673883521; Y: 0.5536084426522606 }
{ X: 0.7855904105907646; Y: 0.25850928883533664 }
{ X: 0.9713001257018312; Y: 0.2088681296740763 }
{ X: 0.579464826413613; Y: 0.2796087762124051 }
{ X: 0.5742185010034415; Y: 0.004524375227750732 }
{ X: 0.9346896643775039; Y: 0.22154572266906625 }
{ X: 0.4041439888504581; Y: 0.5378950725674442 }
{ X: 0.8143833093540952; Y: 0.8534063035816761 }
{ X: 0.9424321832840605; Y: 0.4302928306070454 }
{ X: 0.10654344223868129; Y: 0.2476446078974468 }
{ X: 0.958553535879302; Y: 0.6289353205564773 }
{ X: 0.1796196043550763; Y: 0.3808210586935288 }
{ X: 0.03636881875129516; Y: 0.9315119063766523 }
{ X: 0.004491873850134054; Y: 0.20699725539048563 }
{ X: 0.9168112099158058; Y: 0.23340664100946573 }
{ X: 0.34285597445286853; Y: 0.7037869619486782 }
{ X: 0.15697424849561237; Y: 0.9975773825136677 }
{ X: 0.5020144068162441; Y: 0.3910633975097515 }
{ X: 0.6056063228743058; Y: 0.4470910971618369 }
{ X: 0.15607411653169545; Y: 0.8223227922303213 }
{ X: 0.19501131181791753; Y: 0.9803156549722636 }
{ X: 0.7335501102205101; Y: 0.54870408164799 }
{ X: 0.5493554158172811; Y: 0.30876760358567756 }
{ X: 0.8713755337921353; Y: 0.05566503015233448 }
{ X: 0.9093802904098341; Y: 0.8176164643792075 }
{ X: 0.43531796700024883; Y: 0.17231441848241846 }
{ X: 0.8735225038326033; Y: 0.6488449771228639 }
{ X: 0.606801837439047; Y: 0.4534006305269539 }
{ X: 0.4554390731372131; Y: 0.0070658221697684764 }
{ X: 0.5361372594535535; Y: 0.033956438261438016 }
{ X: 0.9579394438453666; Y: 0.18799455940980903 }
{ X: 0.062155007391305084; Y: 0.45659990286587593 }
{ X: 0.1633235629675105; Y: 0.829578687129173 }
{ X: 0.9982477796576091; Y: 0.971491831607348 }
{ X: 0.3401262614515236; Y: 0.8857831411507233 }
{ X: 0.4848177461237896; Y: 0.8089492018915515 }
{ X: 0.5662679386108437; Y: 0.8230318691767697 }
{ X: 0.9081302373273923; Y: 0.9247149026606064 }
{ X: 0.8686114218721683; Y: 0.5393057560057153 }
