Input Graph: 
{ X: 0.15895692726242783; Y: 0.34917629127979777 }
{ X: 0.7128555136261945; Y: 0.7249123632182958 }
{ X: 0.5286026416705971; Y: 0.10330475108161852 }
{ X: 0.35009195525626213; Y: 0.5776016929703983 }
{ X: 0.3474817428466981; Y: 0.5801165684552863 }
{ X: 0.6915329321416206; Y: 0.49288930183980506 }
{ X: 0.7657033520372267; Y: 0.8790144853426288 }
{ X: 0.9730296954421737; Y: 0.8229170433834521 }
{ X: 0.34482818806963234; Y: 0.11785703774228284 }
{ X: 0.408245493591718; Y: 0.2889446806454803 }
{ X: 0.019690986936540256; Y: 0.6899469394815352 }
{ X: 0.12118135241946604; Y: 0.16216667354004488 }
{ X: 0.6266294207998026; Y: 0.9936760366541669 }
{ X: 0.8951077772713996; Y: 0.16718495948013345 }
{ X: 0.4981189725219908; Y: 0.134826199424952 }
{ X: 0.23790307003545008; Y: 0.6081381519354843 }
{ X: 0.623814264914234; Y: 0.10152663548854635 }
{ X: 0.26379750856186435; Y: 0.2174869557539315 }
{ X: 0.8779965094242711; Y: 0.9118674687205783 }
{ X: 0.891524215493203; Y: 0.22745582159791744 }
{ X: 0.8134273499362041; Y: 0.23416938185526093 }
{ X: 0.8588758596872023; Y: 0.16413077244094665 }
{ X: 0.5216088111093052; Y: 0.9799098372795892 }
{ X: 0.05366785333417223; Y: 0.8642136479931419 }
{ X: 0.05944956732271722; Y: 0.3693051830401275 }
{ X: 0.6611077690974502; Y: 0.21443250628558075 }
{ X: 0.9423374353684985; Y: 0.9695492475594122 }
{ X: 0.6275709102216831; Y: 0.11360813025934957 }
{ X: 0.20361818775056129; Y: 0.20570810268700834 }
{ X: 0.9407822347746153; Y: 0.1573771236470517 }
{ X: 0.5204805599296318; Y: 0.8442711068439255 }
{ X: 0.226404537164834; Y: 0.5455709181439382 }
{ X: 0.9062474440636529; Y: 0.9493581463040082 }
{ X: 0.16103270067095699; Y: 0.7122512506622035 }
{ X: 0.46907342570582033; Y: 0.8115832012721708 }
{ X: 0.2015944754676804; Y: 0.178401805194643 }
{ X: 0.7370485666027072; Y: 0.3495740951984452 }
{ X: 0.1311572680586235; Y: 0.1272760416394133 }
{ X: 0.04970842614189319; Y: 0.4841485390865502 }
{ X: 0.9211413071944208; Y: 0.20240144255389536 }
{ X: 0.5159502990973582; Y: 0.9851463590382741 }
{ X: 0.4099390596161916; Y: 0.02823987236385328 }
{ X: 0.03835569202438327; Y: 0.29091809329818485 }
{ X: 0.29794078386567746; Y: 0.9535041905889232 }
{ X: 0.903919120260343; Y: 0.8004696980283478 }
{ X: 0.9589665276358519; Y: 0.5171312457442999 }
