Input Graph: 
{ X: 0.38399409067890444; Y: 0.6596728597461355 }
{ X: 0.9813604895430238; Y: 0.138321445303332 }
{ X: 0.4051206736268046; Y: 0.17060687674959363 }
{ X: 0.21905170846393074; Y: 0.39569294670848976 }
{ X: 0.09024843653273618; Y: 0.2634627200951202 }
{ X: 0.7378778596583331; Y: 0.46475618567015287 }
{ X: 0.6532346313633222; Y: 0.8794914232204972 }
{ X: 0.7825042498565231; Y: 0.14032518834300822 }
{ X: 0.6136398755222008; Y: 0.15950926756774453 }
{ X: 0.35875922203819677; Y: 0.21659904968955723 }
{ X: 0.17346772065692262; Y: 0.4546703009660834 }
{ X: 0.604514190710786; Y: 0.8827003888852466 }
{ X: 0.7071853425358791; Y: 0.23177050095388063 }
{ X: 0.5238451447098206; Y: 0.2627447977367765 }
{ X: 0.8650256127655828; Y: 0.373082845432092 }
{ X: 0.5844751183324182; Y: 0.6004417216978399 }
{ X: 0.7895702915779788; Y: 0.3707237749369454 }
{ X: 0.6784982193997714; Y: 0.5882265425142971 }
{ X: 0.9456145726557859; Y: 0.9155509645754759 }
{ X: 0.9463846256527626; Y: 0.34092398915865263 }
{ X: 0.06331274902786854; Y: 0.38059223426056 }
{ X: 0.9642670784719307; Y: 0.5139425268765495 }
{ X: 0.694605365113089; Y: 0.6990057686088016 }
{ X: 0.7945084194363727; Y: 0.06600037254579072 }
{ X: 0.8829273110202572; Y: 0.13657154964372364 }
{ X: 0.39955051989886736; Y: 0.16638250304853686 }
{ X: 0.446197447700043; Y: 0.4587140842606502 }
{ X: 0.9190443726092241; Y: 0.7467289323281645 }
{ X: 0.3730892637599533; Y: 0.9920563444968932 }
{ X: 0.31026150184804846; Y: 0.19735438379065318 }
{ X: 0.8325829588231455; Y: 0.08050500256363113 }
{ X: 0.851786565411054; Y: 0.7080990674778578 }
{ X: 0.2967986330561082; Y: 0.43586684888076943 }
{ X: 0.01049124530146972; Y: 0.7537107929806662 }
{ X: 0.2771108436355363; Y: 0.8829965048734922 }
{ X: 0.17178937497647628; Y: 0.22375826162984924 }
{ X: 0.17354426738407247; Y: 0.999475378376441 }
{ X: 0.7331732956970931; Y: 0.6970756497233104 }
{ X: 0.7374508197522092; Y: 0.1498219287007464 }
{ X: 0.0610314941355794; Y: 0.3607384753391569 }
{ X: 0.6474678203644141; Y: 0.4142329954947518 }
{ X: 0.8107475435920899; Y: 0.07357066677820456 }
{ X: 0.6987575404056088; Y: 0.9118566160815241 }
{ X: 0.11008008805026648; Y: 0.074182840086496 }
{ X: 0.10552793068232236; Y: 0.01859595129354119 }
{ X: 0.10582435335950302; Y: 0.8335419868235107 }
{ X: 0.4168346123149076; Y: 0.9794444613655864 }
{ X: 0.3737547310584671; Y: 0.5520721473929701 }
{ X: 0.5456641822148842; Y: 0.41535238403991526 }
{ X: 0.6918485913020721; Y: 0.8012866585321082 }
{ X: 0.41129866198405485; Y: 0.22462443292730705 }
{ X: 0.6767915558598966; Y: 0.8099514012646978 }
{ X: 0.6949612615987467; Y: 0.3788487533769056 }
{ X: 0.7837637021948308; Y: 0.8947793398904789 }
{ X: 0.20874337592279513; Y: 0.11335715820658887 }
{ X: 0.16950730211897636; Y: 0.5356564488685357 }
{ X: 0.3778128811044901; Y: 0.012216516633999253 }
{ X: 0.9186757001460288; Y: 0.5953987072196562 }
{ X: 0.33590358929645947; Y: 0.48775151247507087 }
{ X: 0.13346335389188468; Y: 0.1840404659214797 }
{ X: 0.13408601816067656; Y: 0.15459858534553927 }
{ X: 0.3865173270961161; Y: 0.6676540616365614 }
{ X: 0.5628193783010479; Y: 0.5982911219206585 }
{ X: 0.037129825482380086; Y: 0.3217005799158069 }
{ X: 0.08728484567880446; Y: 0.03837596430835122 }
{ X: 0.9107121107338898; Y: 0.1289119690429522 }
{ X: 0.3960000519554725; Y: 0.38606100456779424 }
{ X: 0.8415496063194323; Y: 0.2217043927613802 }
{ X: 0.0627148300163255; Y: 0.19639429005653108 }
{ X: 0.5788383367309644; Y: 0.46912275482804955 }
{ X: 0.8215882370260597; Y: 0.014974065911408152 }
{ X: 0.5560024542636268; Y: 0.7083165667578872 }
{ X: 0.95564680286263; Y: 0.6191903730615231 }
{ X: 0.023293203515465488; Y: 0.12054704699993857 }
{ X: 0.29852401137982476; Y: 0.6539976727819625 }
{ X: 0.04366900323189249; Y: 0.25172539939120875 }
{ X: 0.34948105175148425; Y: 0.1622188181632951 }
{ X: 0.8519568466605647; Y: 0.17748239754806594 }
{ X: 0.0017088622491036043; Y: 0.5093802607381114 }
{ X: 0.07729489375680887; Y: 0.31276929754694927 }
{ X: 0.3839113248917897; Y: 0.20307849971519065 }
{ X: 0.3288563818994641; Y: 0.3659898330252206 }
{ X: 0.3151697972330858; Y: 0.10687781107419769 }
{ X: 0.6448547731607537; Y: 0.9376635087689975 }
