Input Graph: 
{ X: 0.439909284098848; Y: 0.5575348070427084 }
{ X: 0.10171020202667813; Y: 0.7508614477871906 }
{ X: 0.4978949614386792; Y: 0.1578160409146946 }
{ X: 0.26993457027620593; Y: 0.026727027259401126 }
{ X: 0.530820314687967; Y: 0.1761655821072282 }
{ X: 0.30217563654874247; Y: 0.8980381674205229 }
{ X: 0.3408331965379574; Y: 0.785788728382244 }
{ X: 0.3587838112564222; Y: 0.897866943806835 }
{ X: 0.8904028837012334; Y: 0.9166191523065311 }
{ X: 0.31086127634746497; Y: 0.21275755164701593 }
{ X: 0.7596261194967749; Y: 0.9755644198410419 }
{ X: 0.9729585413944604; Y: 0.8189874098993458 }
{ X: 0.2793140884465667; Y: 0.5237823166101854 }
{ X: 0.2615521738380723; Y: 0.8258593002116029 }
{ X: 0.83986100088659; Y: 0.41098900258064663 }
{ X: 0.7793038896506737; Y: 0.526024935684424 }
{ X: 0.8758936244905228; Y: 0.8667979595190308 }
{ X: 0.32510078835307876; Y: 0.6528396539643246 }
{ X: 0.026702306598533898; Y: 0.04909034962651926 }
{ X: 0.8298768888465627; Y: 0.34474839112857303 }
{ X: 0.9724529881622704; Y: 0.5494166884929909 }
{ X: 0.2182159884119098; Y: 0.316702943812496 }
{ X: 0.4461807382972598; Y: 0.35542969080957876 }
{ X: 0.6957355990063339; Y: 0.7386104674251546 }
{ X: 0.9215643698584732; Y: 0.7703483558948843 }
{ X: 0.9622522514309099; Y: 0.32081315829932466 }
{ X: 0.47648229250124174; Y: 0.7894533600900776 }
{ X: 0.8507281152144567; Y: 0.10659930604029677 }
{ X: 0.3323498043932013; Y: 0.4336136442641727 }
{ X: 0.8919986436412239; Y: 0.4717455000066588 }
{ X: 0.5692373382895273; Y: 0.539844308188188 }
{ X: 0.3052817133089638; Y: 0.8310900718794478 }
{ X: 0.5167702654684894; Y: 0.5088956553159983 }
{ X: 0.9144678484354525; Y: 0.552137915880702 }
{ X: 0.3208096838326171; Y: 0.5098736189398786 }
{ X: 0.4901918204861061; Y: 0.5756964258710922 }
{ X: 0.18591465956205666; Y: 0.6418913536538997 }
{ X: 0.017685332550047228; Y: 0.2435427206899866 }
{ X: 0.7935856019451525; Y: 0.5527521038838878 }
{ X: 0.3904111535430713; Y: 0.8331221800896907 }
{ X: 0.3962889278484448; Y: 0.014663282428719837 }
{ X: 0.02947832225790248; Y: 0.2992781348016694 }
{ X: 0.08726293386969897; Y: 0.956981870771665 }
{ X: 0.9288387416367041; Y: 0.7230128522957832 }
{ X: 0.7461050624384794; Y: 0.4559910294030637 }
{ X: 0.6262648875943637; Y: 0.9672798107819572 }
{ X: 0.16014016698349776; Y: 0.18170791070376224 }
{ X: 0.6001089527675151; Y: 0.039807164596736166 }
{ X: 0.8215702753556343; Y: 0.801722830851497 }
{ X: 0.5918430303085283; Y: 0.6629524382276276 }
{ X: 0.9004054119223788; Y: 0.8420695846833895 }
{ X: 0.3543806730005934; Y: 0.5505886501409095 }
{ X: 0.893175888115622; Y: 0.5051270897790686 }
{ X: 0.3261797159351896; Y: 0.892021322520519 }
{ X: 0.44742556224389907; Y: 0.9445522480057097 }
{ X: 0.7311262509932297; Y: 0.5429372039324686 }
{ X: 0.8619865975603062; Y: 0.4972440170744117 }
{ X: 0.6041999691967186; Y: 0.4233838480980202 }
{ X: 0.7630353088041587; Y: 0.37233880386661866 }
{ X: 0.2429206101606033; Y: 0.6227806820749698 }
{ X: 0.4559293579867113; Y: 0.2972371124753632 }
{ X: 0.584575868822105; Y: 0.7119611987685909 }
{ X: 0.45282617276106907; Y: 0.6206612606968149 }
{ X: 0.009230304962113522; Y: 0.7622464302344314 }
{ X: 0.67608257992571; Y: 0.3727447386668401 }
{ X: 0.06851572490522495; Y: 0.5715497688281882 }
{ X: 0.8374356764133613; Y: 0.7821522932211605 }
{ X: 0.6402026107153256; Y: 0.5975128307288552 }
{ X: 0.4929650644250969; Y: 0.7502317289063287 }
{ X: 0.008553006668657548; Y: 0.09767281632056135 }
{ X: 0.2738362346428229; Y: 0.7821967625398482 }
{ X: 0.3704544979259152; Y: 0.9766608831453604 }
{ X: 0.7928251943776947; Y: 0.8753409685723412 }
{ X: 0.26733549747021; Y: 0.8404319859123869 }
{ X: 0.7266244226108549; Y: 0.8642833740453086 }
{ X: 0.4428618189591623; Y: 0.757525773781448 }
{ X: 0.5739299507608155; Y: 0.7232448463277129 }
{ X: 0.626414364127766; Y: 0.22735889509833807 }
{ X: 0.5893098597501268; Y: 0.32535616025047587 }
{ X: 0.742348274919315; Y: 0.8555484488115542 }
{ X: 0.3928538878975293; Y: 0.15899693252560643 }
{ X: 0.045033140562456886; Y: 0.2362666943291235 }
{ X: 0.7556043806035864; Y: 0.5011660865516303 }
{ X: 0.6796745352658576; Y: 0.5416271166730886 }
{ X: 0.06076835086180088; Y: 0.5478834229222284 }
{ X: 0.168916849277574; Y: 0.3181016010624921 }
{ X: 0.9407110305748237; Y: 0.0016225564084049182 }
{ X: 0.32522725684693976; Y: 0.989968918090536 }
{ X: 0.5897303836845336; Y: 0.6157748841380586 }
{ X: 0.08906103715580493; Y: 0.5697944971441743 }
{ X: 0.2526131697118552; Y: 0.19614506926069375 }
{ X: 0.7928081662627404; Y: 0.07594137630743014 }
{ X: 0.38897193930812546; Y: 0.5594775856118581 }
{ X: 0.350520934191048; Y: 0.15711247030946807 }
{ X: 0.013363550413875047; Y: 0.9490146735545929 }
{ X: 0.8734231310529612; Y: 0.4239240149563914 }
{ X: 0.7111887952430934; Y: 0.40708529721596287 }
{ X: 0.21120030302113346; Y: 0.9875103743112773 }
{ X: 0.8303733243574907; Y: 0.6047256172087287 }
{ X: 0.9190712197084494; Y: 0.705159934950971 }
{ X: 0.348829756072049; Y: 0.6283306137597107 }
{ X: 0.15064073922067; Y: 0.6329824225757616 }
{ X: 0.9177011276540548; Y: 0.22333686769542505 }
{ X: 0.9765337505069491; Y: 0.18560733549814024 }
{ X: 0.5803855914580642; Y: 0.9949367451541542 }
{ X: 0.6288105431855073; Y: 0.502913725978633 }
{ X: 0.6673422144357715; Y: 0.06582369545180444 }
{ X: 0.17116334407414335; Y: 0.523791098440716 }
{ X: 0.36667821629690545; Y: 0.6909689079707136 }
{ X: 0.09489396827151853; Y: 0.2669318045444192 }
{ X: 0.47051735574851306; Y: 0.3294291865103758 }
{ X: 0.3406730243734696; Y: 0.8186543614239139 }
{ X: 0.797149621274819; Y: 0.673186003847181 }
{ X: 0.24608008522848235; Y: 0.5277582816849525 }
{ X: 0.7889620848966351; Y: 0.1330158780642 }
{ X: 0.9189252489154204; Y: 0.9074100500837092 }
{ X: 0.7861510753725066; Y: 0.28139206320043597 }
{ X: 0.5363519781848008; Y: 0.7440603139422477 }
{ X: 0.47621561868753537; Y: 0.7524172785480574 }
{ X: 0.06972100229677791; Y: 0.9133924586639711 }
{ X: 0.019232093675813466; Y: 0.09878793108303197 }
{ X: 0.9352757506424134; Y: 0.4033022479740863 }
{ X: 0.3489100357212429; Y: 0.10578940634606604 }
{ X: 0.07058881895933389; Y: 0.04390884926004912 }
{ X: 0.14942949831867347; Y: 0.062322748148814444 }
{ X: 0.9367896842086113; Y: 0.44459708754979843 }
{ X: 0.008059219986719213; Y: 0.4889624365327194 }
{ X: 0.9465738543773827; Y: 0.638090920677198 }
