Input Graph: 
{ X: 0.5782080264540922; Y: 0.7648440483502247 }
{ X: 0.7804253022337259; Y: 0.01959863325695499 }
{ X: 0.045391068298542336; Y: 0.11175827246580328 }
{ X: 0.4850702942357179; Y: 0.9957575156834407 }
{ X: 0.7751285092951763; Y: 0.6069632730330635 }
{ X: 0.7379559428996791; Y: 0.620701267444125 }
{ X: 0.9289264214659474; Y: 0.8321932343616826 }
{ X: 0.6360471926654327; Y: 0.22381098821557255 }
{ X: 0.9531565076297415; Y: 0.03605365762885537 }
{ X: 0.8368244989299795; Y: 0.4086542013551687 }
{ X: 0.30711401347166656; Y: 0.40822178259590824 }
{ X: 0.2023575714338408; Y: 0.5088258231142327 }
{ X: 0.14810670061206677; Y: 0.8419282924450722 }
{ X: 0.650409884349194; Y: 0.7820704783012259 }
{ X: 0.47357532025951676; Y: 0.6847202346811899 }
{ X: 0.7125748247877275; Y: 0.842686214549117 }
{ X: 0.2202451776658636; Y: 0.9775052400547428 }
{ X: 0.2994428613300293; Y: 0.8322091010968455 }
{ X: 0.8203089885489921; Y: 0.681876912846328 }
{ X: 0.1728000082479878; Y: 0.8283794794946842 }
{ X: 0.7146410349338943; Y: 0.39572163838174557 }
{ X: 0.6248576226731106; Y: 0.9923891584283412 }
{ X: 0.32304247885101145; Y: 0.05710630858879506 }
{ X: 0.8645133186439224; Y: 0.9544100518507073 }
{ X: 0.9715179903540415; Y: 0.13644774790674497 }
{ X: 0.610643288605085; Y: 0.9374039400462764 }
{ X: 0.27658360790082614; Y: 0.8169629976328671 }
{ X: 0.3924257119832756; Y: 0.11921353989275896 }
{ X: 0.4866058385478952; Y: 0.6634010622030638 }
{ X: 0.05669551161014208; Y: 0.7329348917704667 }
{ X: 0.280172065013898; Y: 0.2790558417351079 }
{ X: 0.9823304207394341; Y: 0.4055708023491479 }
{ X: 0.5214921180508865; Y: 0.45106031788971734 }
{ X: 0.501668055184504; Y: 0.23496576793536783 }
{ X: 0.47283109607983886; Y: 0.28396198559888775 }
{ X: 0.028954594073206996; Y: 0.10502196859850155 }
