Input Graph: 
{ X: 0.8691495931709895; Y: 0.05572930224364003 }
{ X: 0.6627470851805431; Y: 0.2695246430463062 }
{ X: 0.7127647281625092; Y: 0.5540804657719426 }
{ X: 0.7321182949313775; Y: 0.3294504560456646 }
{ X: 0.9723785065567071; Y: 0.3748489641273013 }
{ X: 0.7830179922323973; Y: 0.22195112286646013 }
{ X: 0.3855632133898993; Y: 0.26944524255898694 }
{ X: 0.5071821886063554; Y: 0.2946190852686241 }
{ X: 0.7682396344443229; Y: 0.2877609394495442 }
{ X: 0.9683506940501904; Y: 0.7851569856748523 }
{ X: 0.6654642800520819; Y: 0.12646604567008846 }
{ X: 0.6925076133662881; Y: 0.3122530042911471 }
{ X: 0.5061229770024362; Y: 0.3874622574159653 }
{ X: 0.5120280355084444; Y: 0.5266122742237219 }
{ X: 0.7615308211018548; Y: 0.24649261938031775 }
{ X: 0.6637309978989133; Y: 0.4221446949672325 }
{ X: 0.6079381849130264; Y: 0.031907376309176394 }
{ X: 0.6408388225740894; Y: 0.8073088685928547 }
{ X: 0.5929430861466362; Y: 0.2135860701909753 }
{ X: 0.298842444179215; Y: 0.43661243430768903 }
{ X: 0.8058098496506774; Y: 0.30201597993804097 }
{ X: 0.7152732290010101; Y: 0.3022684065047223 }
{ X: 0.051693906535110634; Y: 0.15752664278973283 }
{ X: 0.30338097956442256; Y: 0.5860080899980499 }
{ X: 0.5297729464987054; Y: 0.20968083741684773 }
{ X: 0.6797180577382719; Y: 0.7710499838474945 }
{ X: 0.5152841923900656; Y: 0.08682155934070845 }
{ X: 0.7856299616259135; Y: 0.41422499414758385 }
{ X: 0.5454680726743214; Y: 0.15577554746048305 }
{ X: 0.7626520358659591; Y: 0.07825800793495419 }
{ X: 0.6094180310351669; Y: 0.4717127879940275 }
{ X: 0.08181238239827682; Y: 0.9242056270485017 }
{ X: 0.8418366891790808; Y: 0.6381624205153462 }
{ X: 0.42684118776210955; Y: 0.4640500842940245 }
{ X: 0.2206981467748922; Y: 0.07718488962647885 }
{ X: 0.8312861167490231; Y: 0.9734495728813536 }
{ X: 0.768816589892045; Y: 0.20970024540626375 }
{ X: 0.5695340927856499; Y: 0.06464466875900687 }
{ X: 0.759321140882338; Y: 0.04597282360397825 }
{ X: 0.3017392340782292; Y: 0.9195211960236546 }
{ X: 0.42503704656268415; Y: 0.6862520895110177 }
{ X: 0.9726571913881049; Y: 0.6828290660178178 }
{ X: 0.6717728694227668; Y: 0.23156975726932183 }
{ X: 0.9643854478539237; Y: 0.5155575893047016 }
{ X: 0.29551427045345635; Y: 0.6046931622648082 }
{ X: 0.003010169456402645; Y: 0.808467059354485 }
{ X: 0.20352369069199416; Y: 0.7812348940563911 }
{ X: 0.319159211244894; Y: 0.055776302468263594 }
{ X: 0.13934660948677624; Y: 0.9309186227853624 }
{ X: 0.5624612420728425; Y: 0.889006871942481 }
{ X: 0.41172379088587185; Y: 0.9690012606261649 }
{ X: 0.9699112337112984; Y: 0.7709831488663665 }
{ X: 0.12740994283236817; Y: 0.017851301816365406 }
{ X: 0.2881423515933852; Y: 0.8499889232470894 }
{ X: 0.4278985283962229; Y: 0.27868349772802103 }
{ X: 0.9496036883961811; Y: 0.4740800754830148 }
{ X: 0.23005293020829887; Y: 0.8134496509136002 }
{ X: 0.0026446674744575738; Y: 0.8655536040542241 }
{ X: 0.9706437222274218; Y: 0.7368857590944576 }
{ X: 0.2955054828469249; Y: 0.4555729174739127 }
{ X: 0.8547923692154278; Y: 0.3187154420366376 }
{ X: 0.41421377690066274; Y: 0.3789491744338265 }
{ X: 0.10832097394058737; Y: 0.4960094650494914 }
{ X: 0.8743876973747646; Y: 0.6290792160361215 }
{ X: 0.7340084669901814; Y: 0.2957016645809115 }
{ X: 0.0669450579517149; Y: 0.37303942700997506 }
{ X: 0.27175294861958244; Y: 0.6672610598423477 }
{ X: 0.45771881852333685; Y: 0.9268360996076507 }
{ X: 0.06264023479190706; Y: 0.22552024732115072 }
{ X: 0.5409788925818905; Y: 0.8908117264853151 }
{ X: 0.5169187489692711; Y: 0.40365996642153557 }
{ X: 0.04686003586716225; Y: 0.9452080048795671 }
{ X: 0.8858806627980989; Y: 0.5163499777951961 }
{ X: 0.9026961217433496; Y: 0.805884620757104 }
{ X: 0.03764917392977696; Y: 0.23304626181215027 }
{ X: 0.448260602140065; Y: 0.840194580347329 }
{ X: 0.7368721668458157; Y: 0.9614442316980127 }
{ X: 0.4049132509150075; Y: 0.8430157090782863 }
{ X: 0.9283220704229977; Y: 0.6410885350324007 }
{ X: 0.09865313748423654; Y: 0.47293838497115226 }
{ X: 0.5244018600844554; Y: 0.44713881030912084 }
{ X: 0.43707780836830756; Y: 0.848609499042699 }
{ X: 0.19655758451628313; Y: 0.9042917934389112 }
{ X: 0.14024889272110586; Y: 0.8052327991779257 }
{ X: 0.6705967985514968; Y: 0.9108597369418332 }
{ X: 0.7254636475536401; Y: 0.3112252225920834 }
{ X: 0.02591355042185306; Y: 0.1730050598729277 }
{ X: 0.7459331206556298; Y: 0.5450298054779638 }
{ X: 0.498619379485143; Y: 0.5491311465247498 }
{ X: 0.7833662383108911; Y: 0.13208456634141919 }
{ X: 0.2885807491110557; Y: 0.8044294652701337 }
{ X: 0.6944603915012275; Y: 0.04194780260937381 }
{ X: 0.8703626241529673; Y: 0.27558297029228707 }
{ X: 0.6112980512122468; Y: 0.6455795695423231 }
{ X: 0.30807826006088246; Y: 0.9456257787516322 }
{ X: 0.19564983752419962; Y: 0.43277940850655094 }
{ X: 0.07414546440584735; Y: 0.4289588924213976 }
{ X: 0.6471837370140334; Y: 0.8897803767601251 }
{ X: 0.8719487422199682; Y: 0.36652243317853583 }
{ X: 0.9655805504250502; Y: 0.036999266993964386 }
{ X: 0.9624081074629974; Y: 0.7311239974691962 }
{ X: 0.96655560785707; Y: 0.12694308368320228 }
{ X: 0.49445373360104194; Y: 0.5429232415074631 }
{ X: 0.5517868185323253; Y: 0.0022718731063943176 }
{ X: 0.339407285213; Y: 0.4950727493614213 }
