Input Graph: 
{ X: 0.3487183173617785; Y: 0.34705321872867845 }
{ X: 0.021216944560109918; Y: 0.7953682584741586 }
{ X: 0.9326979347847163; Y: 0.41136496704766023 }
{ X: 0.9844102701066857; Y: 0.9235383599267141 }
{ X: 0.24824898657165373; Y: 0.8007948094558988 }
{ X: 0.36141705464854024; Y: 0.026424311974899917 }
{ X: 0.6640681973927792; Y: 0.9163236946145868 }
{ X: 0.20883706099351196; Y: 0.5166262269472157 }
{ X: 0.0211626047565453; Y: 0.3658944326055019 }
{ X: 0.23931144556751072; Y: 0.6570319609374434 }
{ X: 0.013006986634122142; Y: 0.08407112754712309 }
{ X: 0.289570849485132; Y: 0.908992050843595 }
{ X: 0.8664826699928809; Y: 0.0337298220847313 }
{ X: 0.3392647252429778; Y: 0.11252603091890578 }
{ X: 0.8235974147651013; Y: 0.9897805251178445 }
{ X: 0.5805719511897506; Y: 0.998560106483132 }
{ X: 0.9239866340222256; Y: 0.9049202129830561 }
{ X: 0.03859266671789263; Y: 0.5331957601110575 }
{ X: 0.5881959876075615; Y: 0.35741743739162746 }
{ X: 0.24252138033083748; Y: 0.5940099086964004 }
{ X: 0.5017449543466618; Y: 0.5809278472178379 }
{ X: 0.44760131333296815; Y: 0.47838623141150727 }
{ X: 0.29997182241963616; Y: 0.5763412127339611 }
{ X: 0.907859956790541; Y: 0.7438776462110963 }
{ X: 0.5536600755436546; Y: 0.8056595872134168 }
{ X: 0.699626013126931; Y: 0.8806001360457218 }
{ X: 0.5554456012709341; Y: 0.9679066431550015 }
{ X: 0.5958273572737453; Y: 0.31565778322393123 }
{ X: 0.40700565272478595; Y: 0.357068488602004 }
{ X: 0.4910705314678696; Y: 0.24959915348414574 }
{ X: 0.9070286324511464; Y: 0.30206543456498025 }
{ X: 0.877501199999741; Y: 0.8249046795989753 }
{ X: 0.7399654955977168; Y: 0.18875531704521975 }
{ X: 0.8714460780029052; Y: 0.1265056182066745 }
{ X: 0.4655619901097491; Y: 0.5639678148653552 }
{ X: 0.29083604371221994; Y: 0.5143340359773572 }
{ X: 0.8091726354627289; Y: 0.8215701581878893 }
{ X: 0.28341039693779746; Y: 0.7879040560819658 }
{ X: 0.7528555086093834; Y: 0.9705640861606064 }
{ X: 0.005702524525009078; Y: 0.6829245512285117 }
{ X: 0.9272484853415235; Y: 0.985213956831322 }
{ X: 0.8528067567337136; Y: 0.19994273937320384 }
{ X: 0.804226825308012; Y: 0.23720622539880598 }
{ X: 0.7389263921849681; Y: 0.2650194495162652 }
{ X: 0.19034176541273273; Y: 0.5098400747330437 }
{ X: 0.9287031074420592; Y: 0.22243527527147566 }
{ X: 0.5210405462756522; Y: 0.09424936952818841 }
{ X: 0.919327535159015; Y: 0.6594281153983413 }
{ X: 0.4556676556901377; Y: 0.4676558521318177 }
{ X: 0.8734311076541493; Y: 0.06296207894514794 }
{ X: 0.27324722202130647; Y: 0.053653453390623884 }
{ X: 0.10275911375457025; Y: 0.808527479331416 }
{ X: 0.5690468332168879; Y: 0.5645241729979568 }
{ X: 0.10262515517617032; Y: 0.9809720887331134 }
{ X: 0.7519224163521488; Y: 0.42558474703225235 }
{ X: 0.637146562854842; Y: 0.52736374962817 }
{ X: 0.8424445427873334; Y: 0.7815650489100872 }
{ X: 0.37526148103407597; Y: 0.2418841870401044 }
{ X: 0.07180582366148636; Y: 0.5850173669370866 }
{ X: 0.577526702687528; Y: 0.0827539693256979 }
{ X: 0.7815096564929863; Y: 0.2667571470525568 }
{ X: 0.3336972174014521; Y: 0.3211888633758744 }
{ X: 0.12384025583155855; Y: 0.4883349250963559 }
{ X: 0.8510867192083585; Y: 0.022387397965272893 }
{ X: 0.06311373699377187; Y: 0.4765394262462639 }
{ X: 0.29370945435150964; Y: 0.3585496725034143 }
